50,“Paris Bling!!!”,"The 4th of July and all it's fireworks is a pretty big deal everywhere in the US, and being from Texas I know what a REALLY big show looks like. Gotta say that seeing the Eiffel Towel all lit up at night is every bit as exciting and wondrous!! We drove by the Tower on the way in from the airport in the afternoon and to this first timer to Paris, I was in awe of just what a magnificent structure it is. Hard to believe it's man made and the story of it's construction is quite the tale. We were there several times over 4 days but nothing beats the experience of spending an afternoon at the sidewalk vendor's site just off the grassy parkway. We enjoyed some wine and people watching and then moved to the grass itself for a perfect view and photo op. We had the perfect spot! Paper cups, a blanket and another bottle of wine and we were set to enjoy the show. Other than the bomb squad temporarily clearing the area due to an abandoned backpack (evidently, someone was a couple bottles of wine ahead of us and must have just forgotten it)we enjoyed the hour or so before it was dark. The city is making an effort to be more ""green"" so we had heard that all city light displays were cut back some. Tower lights were only at the top of the hour and only for about 15 minutes. We were there when they started to twinkle on and it was magical. Seeing the whole tower sparkling was surreal. I was expecting lights but not ""blinking"" which just added more excitement to the whole experience!! We never did wait in the long lines to go to different levels but don't feel like we missed a thing!!! This is a stay up late and don't dare miss it kind of event!!!"
50,“Le plaisir de PARIS”,"Ah, the pleasure of Paris! Going to Paris is like visiting a mausoleum, the grandeur of oh soo many historic monuments is a memorable souvenir. Having visited the city of light on nearly a dozen occasions, its easy to think of it as a familiar friendly place. Though the art museums and the Eiffiel tower are the sites most tourists flock to, its the casual locations and wide bridges that make the city truly a pleasure to be in and stroll upon. Topping the list is the Bois de Bolougne , a carnival-like feel near the Arc de Triomphe . Its a park where kids of all ages can enjoy rides, sit atop ponies, view animal exhibits and just relax on antique iron and wood benches. Les bouquinistes, the book lined stalls along the bridge is where one can go to see the wonderful antique books and drawings of past ages.The zoo is also a great place to visit and the near by weekend bird market is a fun place to see many feathered creatures echoing songs from gilded cages along the pont. The best part of the city is lolling at the quaint outdoor cafes and bistros lining les Champs Elysee and watching the whirl wind of people and traffic activity go by.While its nice to visit the huge monuments and museums of Paris, the real pleasure of Paris is in the sweet, simple activities of la ville."
40,“Right on Metro stop”,"The location was great for access to the Metro, literally a one minute walk. It was about 15 minutes then to the heart of Paris. The neighborhood was very international, so the morning coffee and croissant nor the afternoon beer or wine had the Parisian feel. Also, many prostitutes hung out in this area. They did not bother me but certainly took from the ambience of the neighborhood. The apartment was what I expected, small by American standards but fine. A living room with TV (and CNN in English), a bedroom, a small kitchen, a small bathroom with a nice shower, and a hallway. The washer/dryer was hidden! It was definitely worth the price."
10,“Paris city myths Demistified...”,"Paris is well known as romantic and fashion capital of the world, however unfortunately from our experience its a myth.Its injustice from our end, if we try to generalize whole of Paris through our limited exposure, but based on in-person experience and what we learnt from fellow travelers recently - we are mostly sure that below points noted are true to certain extent.This city is now well known for Pick pocketing, Stolen mobile phone sellers,ill mannered people,dirty areas, street fights and overly crowded areas.Just to visit Eiffel tower its not worth spending hard earned money, this city will spoil your holiday mood.We met above 50 aged couple who was on holiday visiting places in Europe , they were disheartened ,unhappy ,because their wallet and Hotel booking tickets were stolen which was kept inside handbag. we ourselves were carrying bare minimal items and our hands were always inside our pockets - it was like, we are walking in worried, overly cautious and keeping vigil all around, I am sure noone likes their holiday to be this way !!Similar stories would be there by many people ,which most of us do not know about Inside Paris city.Please choose a better city for your holiday , don't follow the flock blindly .We have visited most of European countries - and we will definitely rate PARIS as the least friendly and safe city.Its high time, Paris government takes real, on-ground action to retain the charm of this wonderful city."
30,“little boring due to heat”,it was very hot when i was here ... totally sweating. many people trying to sell there stuff... so i was little exhausted... else if the weather was fine then there s no problem
40,"“Wrought-iron spire, Awesome”","The wrought-iron spire of the Eiffel Tower piercing the clouds, the broad Arc de Triomphe guarding Paris’ most glamorous avenue, the Champs-Élysées, the gargoyled Notre Dame cathedral, lamplit bridges spanning the Seine and art nouveau cafes spilling onto wicker-chair-lined terraces are indelibly etched in the minds of anyone who’s visited the city – and the imaginations of anyone who hasn’t (yet). But despite initial appearances, Paris’ cityscape isn’t static: there are some stunning modern and contemporary icons too."
10,"“Didn't go there, turned around and went elsewhere”","This isn't a review of the Hotel Monte Carlo. Sorry if you were expecting one.Me and my wife (of the time, ex now) went to Monte Carlo by car. 5 hours of traffic just to get into the city from the highway to the city.It's nothing like you see on the tv, it's rundown and just full of traffic. Didn't see any Ferarris or Lamborghinis like you see on tv.Avoid like the plague, watch it on tv."
40,“Exploring Paris”,"Love love love Paris. Walking around like a flaneur. Just looking and taking in the sights. Eating great pastries, having good food at a restaurant that I found that I liked by looking at the menu."
40,“discover”,"beautiful city, nice people, food too expensive, nice museums, nice parks. Excellent Metro system and buses. Must speak french, at least some or you are in troble."
10,“PARIS: never wish to go back again!!!”,"Me and my husband had been there for 4 days on a short holiday trip, all the way from singapore.every day we had very bad experiences one after the other.Day 1: took a TOUR via ""Viator "" for river Siena cruise. Started at 7.15pm.. We asked if we can grab some food n come they said u ll have vending machines in the boat n u can eat there.. We went there to only find coke n water. We were hungry by 10.15 pm..!! Grabbed french fries n got into the bus that was gonna take us to night illumination tour. They came rushing to us and said u got fries ? We said yes..!? Pls get out . Or throw your fries in the rubbish!! Wow wat a beginning to a 4 day trip..! The taxi driver who took us from airport to hotel was just furious I dunno why..! And this bus incident was a cherry on the cake!CLEANLINESS: the metro stations stink! There is urine all over.the seats are filthy n dirty.PEOPLE/ LOCALS: super rude. Unfriendly . Paris runs on tourism industry and still people are so frustrated and have a frown face to everyone to visits their country!TRAIN/METRO: we took a train from Paris to Palace of Versalles. We thought we ll take a train and go as it's quiet far from the city. In the train cops come in and select tourists and ask tickets. We showed them n they said we need to pay penalty of 69euros ! The ticket we had was only valid in Paris they said. But while tapping into the train it worked n no such info was written anywhere ! We felt cheated as they knew that tourists will not be aware of the fees and they can be asked to pay fine inside the train.People say if u go to zero point...u will definitely go there back again..!! We made sure we don't get even close to the zero point so that we don't have to come back to Paris again!!! Please don't waste your time n money on this city. Go anywhere but Paris..Leave the frustrated French alone ! They don't like visitors."
