30,“A average journey”,"While it marrackech, it would only be fitting to have a look at the Atlas mountains, and take a carmel ride in to the desert?Personally dont waste yr money? If you have back problems or any other similar probs, this is not the trip for you, yr taken by jeep over very rough terrain, obviously, its the atlas mountains, the village stop is staged, they are not the traddional marrocans living there, if you wont to see local tradional life, take a local bus to essouria, beautifulCamel ride is very uncomfortable, they walk like yr on a ship and be careful they rise back end up first, so hold on tight.To see this beautiful country, do it yrself, local bus is very cheap, and so is the trainDont be afraid to do the adventure yrself, you have more fun and learn more.And its very safe"
10,“An open sewer”,Don't go. It's dangerous. It's threatening. It smells like a sewer. Every one is on rhe take and looking to screw every penny out of you. The traffic is mental. When they get sick of the roads the scooters just go on the footpath. The Medina is especially dangerous. Once you get in they will do their best to keep you there. Trust no one as their favourite trick is to ask money to show you the way out and then lead you further in.
10,“I hate everything about Marrakesh”,"horrible, horrible, horrible ! may I say something more ? monkeys, snakes, people trying to bribe money in everyway !"
40,“Half and Half”,"Although we did in part enjoy our holiday and are glad we went we will not be returning. Marrakech its a beautiful and crazy city, but can sometimes be quite intimidating. Everybody will do anything to get some money, even pointing something out to you!!! Do slighty cover up when you go out, I did see some people in short dresses and I just feel it to be disrespectful. Well worth a visit, but maybe for 1 week rather than 2."
20,“Nice city with not so nice people”,"The city is quite nice, especially the old town. Visitors should be prepared for no access to mosques however. The old town is very difficult to keep the proper direction in its narrow streets.Majority of people seems to try to get as much money from any tourist as possible so be aware and try not to be offered what you do not like to buy.Lot of locals require getting tips for any favor.Also be aware of pickpockets, my new mobile has been stolen just from my hand by a robber on a moped on the pavement."
30,"“Marrakech,morrocco”","Only tip is that do your sums right otherwise in all emotions you may have to fork out excessiveamount for hire of 4xx4,guide etc, .Negotiate hardDo not visit during fasting months as people have different life style than westSelect hotels nearby supermarketsBeware of Market stall traders and do not buy their description of goods and services at face value"
10,“Never again!”,"My bag with money, credit cards, phone etc, was dragged from my arm by a passing motorcyclist within minutes of arrival, so I guess I am prejudiced. Even so, I thought this was the most hostile and unpleasant town I ever visited in a lifetime of travel. Garbage and rubble line the alleyways. At every moment you are dodging a rider with no lights at night or car pushing its way through pedestrians. Maps don't help, as they are generally too vague, and the streets either have no visible names or they are in Arabic, rarely in French. Nearly everyone is trying to rip you off, whether salesmen, taxidrivers or the legions of young men in the streets who seem to have nothing else to do. Ugly by day and scary by night. Yes, there are a couple of mosques, palaces and gardens, but nothing compared to the Black Sea towns or Spain."
30,“marvelous Morocco”,We flew by Ryanair to Marrakesh and stayed at the Rise Andalla overlooking the main square. Christophe our host had arranged our transfer from the airport and I would say this is essential. The old Marrakesh is just as you would imagine - very hard to get your bearings due to thecoverednature of some of the souks. Our riad was excellent! We couldn't have wished for a better location or more attentive hosts. The food was great - everything home made and delicious. We found 3 days in Marrakesh enough. ... the constant attention from local traders gets a little wearing........it is a fantastic place and well worth a visit. We went from here to Essaouira by coach. We stayed at the Riad. Baoussala with Dominique who built it herself. To say this place is magical is selling it short. .... its truly fabulous! Essaouira is quaint and blessing your face than Marrakesh. A great trip!
30,“Visiting the souk”,Could not look at anything without being put upon by the traders.
40,“An experience not to be missed!”,"We stayed in a riad for 7 nights and this was plenty of time to see Marrakech itself, but you would need more time to pick up on the many tours that can be taken from a range of the towns expedition offices taking you outside Marrakech.It took us a couple of days to orientate on the town and the open top hop on hop off bus tour really helped. One day for about £13 including a good free map..We wished we had done the guided walk that we did at the end of the week on the second day. There are official guides and the Riads seem to have lists. The 5 hour guided tour cost us 50euros and we shared this cost across 6 of us. Great value but we would not have wanted more than 6 in such a busy environment.Food was excellent and reasonably priced depending on where you went but was mainly tangines, cous cous or kebab skewers. There were vegetarian dishes available with the usual limitations. There were very few restaurants serving alcohol unless you looked for them.The town was in our experience incredibly safe. We saw not one police car with blue lights or in a rush in the whole week of walking round the town at all hours. We were warned of pick pockets but heard of no problems.Everyone was incredibly friendly and helpful. Initially we were pestered by shop and market sellers but they were never hard sell and merely wanted you to look and chat and to of course to buy. They were always gracious when we said no and walked away even after hard haggling.The warnings in the guide books about being led to places on foot when asking directions were valid. We were advised by our guide that the infamous Berber market is a myth for some to lead you to stalls or other places and then ask for money for their escort. Directions from stall holders were always reliable and helpful, and frequently in English.In summary, a fabulous, friendly town well worth a visit.."
