50,“A quickie in Seoul City”,"My husband and I had a 12 hours layover before we head to our destination. We decided to take the Seoul Day City Tour ala our own way.We actually wanted to take the free tour provided by the Korean Government at the airport. The packages they offer are actually very good. However, they have a tight schedule that we must follow (for instance, leave exactly at 8 am and return to Incheon Airport at 1 pm). We asked whether we could leave the tour in the middle of the schedule and roam on our own but they told us it was not allowed to. So in the end we decided to do it on our own.We are happy to say that doing the tour on your own is very easy. The information table at Incheon Airport is very helpful. We were told to buy a tourist day pass which cost around 10 dollars. With this pass, you can get on most buses and trains from and to the airport and also around Seoul.The trains in Seoul are also easy to navigate. So you do not have to worry about getting lost. One important note though, exits can get a bit confusing because one train station can have up to 14 exits. So make sure you know exactly where you want to go.No need to worry about getting lost. First of all, wifi is everywhere and its free. So if you can easily use GPS wherever. Secondly, the Seoul people are very very helpful. Even if they cannot speak English (like the elderly) they will try their hardest to help you. One of our experiences was an old lady at the information centre helped us to call our friend with her own phone when all we asked was where is the nearest public phone. That was very sweet of her.While the places to visit, I recommend going to the Dream Design Play Building at Myeongdong, the King Seojeon statue and Gyeongbuk Palace at Gwanghamun Square, some shopping at Insadong, and try interesting cafes in Hongdae. If you still manage to catch the summer, make sure to try some Patbingsu! It is to die for!!!"
40,“WCP Adventure Camping Seoul/ Goyang”,"3 of us did the Korea East Tour with WCP Adventure Camping in July 2013. It was a good way to experience a bit more of Korea & were glad we did it. Some of the places we visited would have been hard to get to without a car but this way we had someone to explain & organise it for us. It was good value, as well as great to be outdoors & see more than just city tourist spots. Sitting round the BBQ at night, near the beach, was particularly lovely as was climbing up Mount Seoraksan. Andy our guide was very conscientious re: our wellbeing & most helpful before & at the end of our trip & he helped us get the bus to our next destination. The camping kit and transport is new & very good. However, it is camping, so be prepared to rough it a bit, particularly with washing facilities. The places we stayed were mainly car parks in scenic locations rather than specific camping sites.We had just done a templestay (sleeping in dormitories on the floor) and had been staying in a traditional style B&B so the camping was fine for us. It is a new small company so the trips had not been running long and not everything went as smoothly as Andy would have liked - but for us that was part of the charm - & the adventure!"
50,“Very Nice”,Visiting Korea ? If not go there the country is great and the places incredible. Biggest Christian churches in the world ( yes ). The palace is great too or even the airport inside the departure area is amazing with lots to do.
40,“Not to be missed”,"Seoul is as modern a city as they come, and at first glance can be compared to most other modern big cities. Still, underlying all that and all the Westernization, Seoul is still wholly Korean with historical touches found all over. With temples and markets interspersed with luxury hotels and department stores, everything you may be looking for can be found here."
40,"“Peace, Love & Seoul”","After living in Seoul for over a year, I've been fortunate enough to experience so many wonderful events and attractions that make this city one of the best and most underrated in the world. First of all, its extremely safe. Crime is very very low in this country. Even in the middle of the night in a dark alley, its 100% safe. I know its hard to believe, but its true. Its the safest city in the world, in my opinion. Seoul is full of great attractions for families. There are tons of museums as well as Lotte World and Everland amusement parks. Throughout the year, there are various festivals and parades for all sort of occasions and holidays. The locals are kind, helpful to foreigners, and many of them can speak some English. The downtown areas are clean and expansive. There are various restaurants everywhere you go where you can try different kinds of traditional Korean foods at all price ranges. Also there are palaces scattered throughout the city that offer a look into the culture of Korean kingdoms of years past. There is so much to see and do here. Come over and see for yourself!!"
40,"“Busy place, great shopping!”","I have been in Seoul couple of times, such a great city, but really hard as not many people understand English. Shopping is great and shops are open till late, shops are everywhere underground, on the streets, in a big massive buildings. Sometimes you can bargain with shop owners, but not everywhere. Was surprised as found quite a few shops, where you were not allowed to try clothes on."
50,“Seoul - a nice experience!”,"Just got back from a 4days tour of Seoul,Korea. Seoul is definitely big..i would recommend more than 4 days stay. Try the seoul city tour hop-on-hop-off...its informative, cheaper and cover all interesting areas in Seoul. I particularly like the Seoul Museum, it consists of past and present artifacts about Seoul.They have a restaurant with reasonable prices beside the Family Mart(near entrance to the Museum). Its cheaper than most Korean restaurants we've been to.There's also a lovely view of the N Seoul Tower near the entrance of the Musuem. Don't forget to drop also to N Seoul Tower for a good view of Seoul. Everland is also a must try compared to Lotte World. Try the Safari World, my kids love it.Drop by during weekdays, weekends are very full. We waited 90minutes for the Safari World alone.TIP: You can bring water your own water and sandwiches inside the Everland."
50,“SEOUL - THE SOUL OF SOUTH-KOREA”,"When people think about populous cities, there are several cities which are coming to their mind: London, New York, Tokyo, Mexico City. But Seoul is in most of the cases not included. Seoul tends to be overlooked when it comes to great cities. This fact is a shame, because Seoul has so much to offer and so many things can be explored and discovered. Over ten million people are living in Seoul, twenty-five per cent of Korea’s population live in Seoul city and further 47 per cent live in Greater Seoul. As you can see, the city is the “soul” of South-Korea. The first impressions of Seoul I got were how huge the city is and how clean (even the subways) it is. Also, from the first moment I felt very safe in this big city and indeed Seoul is a relatively crime-free city.Seoul is divided into 25 major districts. The North Korean boarder lies around 50 km to the north. Most of the residents living in Seoul are Korean, with some small Japanese and Chinese minorities. International residents represent about 2% of the total population. Buddhism and Christianity are the two major religious in Seoul. In 1988 the city hosted the Summer Olympics and in 2002 the FIFA World Cup. It is the fifth most expensive cities in the world and the second most expensive city in Asia. The Han River bisects the city.How much is the daily life in Seoul? Public transport, basic meals, admission prices and accommodation are rather cheap, although famous restaurants and luxury hotels are expensive. Examples: 2km taxi ride: ₩1900, Cinema ticket: ₩7000, Litre bottle of water: ₩1000, Palace entry ticket: Free to ₩3000, Top-class dinner: ₩50,000. And if you like to travel within Korea, then I can give you an advice – you can save a lot of money if you book the famous Korean love motels. I have never seen so many motels in my life, but it is convenient. You get everything you need, it is clean and per night you pay around ₩30,000 for one room. Tipping is not necessary in Seoul. This is not common in Korea and people will insist on giving you change. You can use your credit card in nearly every shop, hotel and restaurant. Otherwise you can use the Global ATMs. They can be found outside banks, near subway stations, airports and department stores, as well as convenient stores. If you need a newspaper, Korea has three locally published English-language newspapers: the Korea Times and Korea Herald and not to forget the International Herald Tribune. Beside these three English-language newspapers, nearly every other magazine and newspaper is in Korean.Almost everything I experienced in Korea was different. The customs, the food and the writing-system are unlike anything in Western countries. For example parts of the street scenes are: “bali bali” (hurry, hurry), pushy people and scooter drivers on the sidewalk who absolutely don’t care if you move out of the way or not. And be prepared when it comes to communication. Few people speak English, but there is always a way to communicate. So, don’t worry! It is a part of the experience. Many restaurants in Seoul also have an English menu, but there are also many restaurants (especially on the countryside) with no English menu, so you have to order your food by picture."
50,“Visit Seoul!”,people are friendly. food choices are awesome at reasonable prices. many places to visit. public transportation is so amazing. several hundreds of subway stations in and around Seoul. Bus system is awesome as well!
40,"“My short stay in Seoul, South Korea”","I was in Seoul for 4 days and 3 nights. Coming back from a business trip in China. It was supposed to be a relaxed short stay. But what I got out was way more than it.Seoul was a lot like Shanghai, China(maybe it's the other way around). The street scene, the city, the store, the subway. It's like a modern asian city. The place is filled with coffee shop, brand name like Starbucks or Coffee Bean & Tea Leaf is everywhere, the density of those shops are so high, that you can see the whole street is filled with coffee shops.I heard lots of tourists love shopping in Seoul. I guess I really don't see much desire of shopping there. I can get way cheaper and better quality stuff anywhere in a mall in US. I don't see the appeal of that anywhere in Seoul.Food in Seoul is good, it's normal compare to other asian countries. BBQ is most made with pork. I need drink more next time to see whether it is that good.Overall experience is good. Just wish to have a bit longer"
50,“A Fabulous City to Visit - Wonderful People and Sites”,"Seoul is a huge city of 22 million within the regional area, yet it is clean, safe, and has excellent transportation. The historic sites and cultural attractions are incredible,10 UNESCO properties within a short distance - more than some countries have all together. Entrance fees are $1 or $2 or free for some of the largest, most incredible museums and cultural attractions in the world. If you are a vegetarian you will love it here - they eat lots of vegetables, rice and meat is always optional - the food is exquisite, fresh and it is fun to eat with metal chopsticks; much tricker than plastic or bamboo. At night the city comes to life with music lights, and you feel the dynamic of a major city like Paris, Bejing, New York or Frankfurt. There are very few homeless, the streets are clean and safe, and you can walk the various shopping districts, night and day in comfort. The shopping is amazing, they have stores and shopping districts that are larger than some North America cities! And if you want a cultural shopping experience - go to Isadong; if you want fashion, go to Meoyondong. And there are many markets where you can barter - but watch out, they know if you are a tourist - so negotiate, you always can. The airport is efficient, transportation efficient, but watch the taxi prices to and from the airport. They charge you for the driver, and the tolls, but our driver never told us. To take the limo bus was $30, the taxi drive who was to take us to the limo bus told us he could drive us to the airport for $50 - so we said yes. When we arrived, he charged us $70 as he paid a $7.50 toll bridge in, and presumably then again out, plus a $5 extra fee! So while the ride was comfortable, this was the only dishonest experience we had. For english speaking people, there are folks who can help you, but be prepared to be immersed in a language and culture where Koreans, Japanese and Chinese represent the majority of tourists - it is simply wonderful if you like to mix with foreign environments and don't mind a few adventures with limited language! I will definately return and recommend to my friends."
50,“BigBang BigShow 2010 in Seoul”,"Date: 2010/01/29After planning for so long, finally I arrived Seoul.Thank GOD, I made it!!!To be here in Seoul, and have chance to enjoy a greaaaaaaaaat concert in 잠실종합운동장( Jamsil Olympic Stadium) with BigBang and VIP.I really enjoyed the concert, BigBang really had a great show!I enjoyed the video they took, they are so cute!!!!Especially GD, when he woke up, his hair style is so cute. :)Though he put on his hat right away...........XDDDI also love Taeyang's solo performance!!!I loooooooooove his song ""WHERE U AT"" and ""WEDDING DRESS"".In the concert TOP also revealed his new song ""Turn it up"",although I couldn't realize the meaning of the lyrics,I was impressed by the music video. TOP is so cool!!!I love BigBang's songs!Their songs were so cool.I wish I could go to their concert again!Again and again!!（←2PM？ hah）"
50,“What a great city Seoul is”,"My wife and I had our holiday in Seoul in beginning of June. I must say that it is the one of the best trips we ever had. Before we leave for Seoul, we are expecting that everything is Seoul is expensive due to the fact that she is one of the most expensive cities to live in in the world. But to our surprise, we found it the opposite. Food in restaurants is very reasonably priced, I can say that it is cheaper than the same meal in my home city, Jakarta Indonesia. We tried some of the restaurants that is recommended by tripadvisor and it is not to be disappointed. We did a lot of shopping but not once, we stepped into a department store. We went to Insadong, Namdaemun Market and Myeongdong to shop and found a lot of bargains. The people of Seoul are very friendly towards the tourist and there are many tourist information centre to help us. They will walk to you if you look confused and help you in everyway. Great food, Great Shopping, Friendly People, had a nice hotel to stay.....what more can I ask?"
50,“Overlooked city ... although it has sooo much to offer!”,"Being the first time in Seoul, South Korea, I was amazed! I didn’t expect the city to be that vibrant, lively, and upcoming/modern. Luckily I was there before the rainy/wet/hot season; so May/early June seems to be good. Culture-wise Seoul offers sooo much (especially World Heritage sites, but also art galleries, very authentic food places, etc.). I definitely will come back, as this – in my opinion – is one of the most underestimated travel destinations in Asia. As a downside, though, I think the size and the “outspreadness” of the city is something to bare in mind, when planning a trip."
40,“full of surprises”,"The trip to Seoul was an experience. November was cold ( -14C ) and I could feel my feet goin numb even while walking on the street. We had to walk into a store every 5 mins to keep warm. the food was great..an experience in itslef with the grill and the iceberg lettuces that go with every meal. Its a great place for shopping too... A TIP : go thru a local Travel agent for a trip to the DMZ ...going thru the hotel was extremely expensive...in the DMZ , go thru the tunnels only if you are fit and fine...it can get very tiring...overall the place was clean, the food was great and the people were very friendly..Nice place."
