50,“power nap provide relax in 15 minute”,"providing evidence that a nap may be the best way to combat sleepiness, improve work performance, and overcome the late day grogginess commonly known as the ""midday dip."""
50,“Pashmina shop in Jaipur”,"I was visiting with friends of mine the beautiful Pashmina shop of Akee International just near Hotel Mansingh S.C road in Jaipur. Akib Mir the owner of the real Pashmina store has a profound knowledge about real Pashmina and other shawls. We were more than satisfied by quality and price of the Pasminas. We can recommand this shop for all who are interested to buy genuine quality of shawls and bedspreads. Rudolf Kunz , Luzern, Switzerland"
50,“The PinkCity Holidays”,"I have used this travel company for getting around and about in Jaipur for the the past month.I that time, I have found their cars to be clean and cool. Their drivers are very friendly and knowledgeableTheir rates have been very good too, and I would recommend using them when staying in Jaipur."
10,“Neelkanth Textiles”,"This is a place where our taxi driver took us to - on the premise that there is a factory where we can go and shop at factory prices. The driver also assured us that there are a lot of shoppers who come to this place, including foreign guests.The products shown were tremendous in variety, awesome in quality and the selling skills of the salesperson were truly wonderful.The pricing however is awful - what gets sold at Bapu Bazaar for Rs.100, the same item is available at Neelkanth for at least Rs.300 - so beware. Don't get caught in the charming smile or guile of the salesperson. Take a good look at varieties, get exposed to what is possible as shopping choices in Jaipur and head to Bapu Bazaar.Good wishes !!"
50,“Hava Mahal – a brilliant example of unique architecture”,"The Palace of Hava Mahal (also known as the Palace of Winds) is situated in the center of Jaipur. The main peculiarity of its structure is its architecture and its exterior look. The palace makes an elusive impression of a jewel box.Niches and windows play a very significant role in the architectural look of the palace. Altogether the five-level building contains 953 of them. Several rows of windows are situated at each level of the palace. Thanks to that, the building looks like a big ant-hill. Apart from the windows, the face of the building abounds in tiny balconies adorned with lacy ornamental patterns."
40,“Chokhi Dhani- must visit place in Jaipur”,"A very different place 20 kms away from Jaipur which comes alive in the evenings.Reach there between 6-7 pm and you will see plenty of traditional Rajasthani activities like rope climbing (A real Wow ), music and folk dances( dance with pots on head and churi and glasses below the feet), magic shows etc.Children will love the place..its in the form of a big village where on evry turn you will discover something new. There is a tribal area too and also a jungle area with a tunnel . That was a bit scary.Camel, elephant and bull rides are also there.The ticket was 400 for an adult and 200 for kids which includes Rajasthani dinner( non AC ).Must visit for 1 time."
50,“Maharaja Sawai Man Singh Sangeet Mahavidyalaya (Music College)”,"Best Music college to learn Tabla, Harmonium and Kathak Dance"
50,"“Royal Gaitor, near the Amber Palace, Jaipur”",This is an 18th century Hindu cemetery of the Maharajas of Jaipur. The site consists of royal cenotaphs - domed pavilions (chhatris) - within a walled complex. Photographic enthusiasts will enjoy zooming in on the intricately carved stonework and floral motifs. The day we went there were hardly any tourist; it was truly a site of calm and tranquility
50,“You'll get great relax at Maharshi Charak ayurveda”,"There are many Ayurveda salon at Jaipur. But I recommend you Maharshi Charak ayurveda.http://www.charakayurveda.com/This salon is located in housing district and has simple room (not gorgeous) . This shows the sincerity and warmth of owner,owner's family and staffs.If you ask them. they can arrange pick up service from your hotel.Check it out!"
40,“Jaipur India”,"Jaipur is a typical northern city in India, but has several exceptional sites for tourists. The Palace of the Winds is in the center of the city, but stands out from the surrounding area. The palace is a facade of one room deep and several stories high. The facade is made of red sandstone. The windows have carved screens to shield the women from being seen from the street. Nearby are snake charmers on the sidewalks. Amazing and just like in the movies! Outside the city is a lake with a palace built for a majarajah to be used in the hot summers. Further outside the city is the Amber Fort. You begin at the bottom of the hill and engage an elephant and driver to take you up to the gate. You walk into the fort (really a palace) and explore the many gardens and pavilions. Climb up to the roof for a beautiful view of the surrounding gardens, pools and hills. Jaipur is near the desert areas, so the climate is drier than Delhi or Agra. It is a beautiful city with lots to see and admire."
50,“power nap provide relax in 15 minute”,"providing evidence that a nap may be the best way to combat sleepiness, improve work performance, and overcome the late day grogginess commonly known as the ""midday dip."""
50,“Pashmina shop in Jaipur”,"I was visiting with friends of mine the beautiful Pashmina shop of Akee International just near Hotel Mansingh S.C road in Jaipur. Akib Mir the owner of the real Pashmina store has a profound knowledge about real Pashmina and other shawls. We were more than satisfied by quality and price of the Pasminas. We can recommand this shop for all who are interested to buy genuine quality of shawls and bedspreads. Rudolf Kunz , Luzern, Switzerland"
50,“The PinkCity Holidays”,"I have used this travel company for getting around and about in Jaipur for the the past month.I that time, I have found their cars to be clean and cool. Their drivers are very friendly and knowledgeableTheir rates have been very good too, and I would recommend using them when staying in Jaipur."
10,“Neelkanth Textiles”,"This is a place where our taxi driver took us to - on the premise that there is a factory where we can go and shop at factory prices. The driver also assured us that there are a lot of shoppers who come to this place, including foreign guests.The products shown were tremendous in variety, awesome in quality and the selling skills of the salesperson were truly wonderful.The pricing however is awful - what gets sold at Bapu Bazaar for Rs.100, the same item is available at Neelkanth for at least Rs.300 - so beware. Don't get caught in the charming smile or guile of the salesperson. Take a good look at varieties, get exposed to what is possible as shopping choices in Jaipur and head to Bapu Bazaar.Good wishes !!"
50,“Hava Mahal – a brilliant example of unique architecture”,"The Palace of Hava Mahal (also known as the Palace of Winds) is situated in the center of Jaipur. The main peculiarity of its structure is its architecture and its exterior look. The palace makes an elusive impression of a jewel box.Niches and windows play a very significant role in the architectural look of the palace. Altogether the five-level building contains 953 of them. Several rows of windows are situated at each level of the palace. Thanks to that, the building looks like a big ant-hill. Apart from the windows, the face of the building abounds in tiny balconies adorned with lacy ornamental patterns."
40,“Chokhi Dhani- must visit place in Jaipur”,"A very different place 20 kms away from Jaipur which comes alive in the evenings.Reach there between 6-7 pm and you will see plenty of traditional Rajasthani activities like rope climbing (A real Wow ), music and folk dances( dance with pots on head and churi and glasses below the feet), magic shows etc.Children will love the place..its in the form of a big village where on evry turn you will discover something new. There is a tribal area too and also a jungle area with a tunnel . That was a bit scary.Camel, elephant and bull rides are also there.The ticket was 400 for an adult and 200 for kids which includes Rajasthani dinner( non AC ).Must visit for 1 time."
50,“Maharaja Sawai Man Singh Sangeet Mahavidyalaya (Music College)”,"Best Music college to learn Tabla, Harmonium and Kathak Dance"
50,"“Royal Gaitor, near the Amber Palace, Jaipur”",This is an 18th century Hindu cemetery of the Maharajas of Jaipur. The site consists of royal cenotaphs - domed pavilions (chhatris) - within a walled complex. Photographic enthusiasts will enjoy zooming in on the intricately carved stonework and floral motifs. The day we went there were hardly any tourist; it was truly a site of calm and tranquility
50,“You'll get great relax at Maharshi Charak ayurveda”,"There are many Ayurveda salon at Jaipur. But I recommend you Maharshi Charak ayurveda.http://www.charakayurveda.com/This salon is located in housing district and has simple room (not gorgeous) . This shows the sincerity and warmth of owner,owner's family and staffs.If you ask them. they can arrange pick up service from your hotel.Check it out!"
40,“Jaipur India”,"Jaipur is a typical northern city in India, but has several exceptional sites for tourists. The Palace of the Winds is in the center of the city, but stands out from the surrounding area. The palace is a facade of one room deep and several stories high. The facade is made of red sandstone. The windows have carved screens to shield the women from being seen from the street. Nearby are snake charmers on the sidewalks. Amazing and just like in the movies! Outside the city is a lake with a palace built for a majarajah to be used in the hot summers. Further outside the city is the Amber Fort. You begin at the bottom of the hill and engage an elephant and driver to take you up to the gate. You walk into the fort (really a palace) and explore the many gardens and pavilions. Climb up to the roof for a beautiful view of the surrounding gardens, pools and hills. Jaipur is near the desert areas, so the climate is drier than Delhi or Agra. It is a beautiful city with lots to see and admire."
50,“power nap provide relax in 15 minute”,"providing evidence that a nap may be the best way to combat sleepiness, improve work performance, and overcome the late day grogginess commonly known as the ""midday dip."""
