50,“havana place to visit”,"Havana a must to visit when in Cuba ,very informative...lots of historythe people are very nice...the churches.."
50,“Awesome City”,"Old cars, odd taxi's (bicycle, motor, etc) but also old buildings and historic places. Also beautiful buildings, churched, restaurants, bars and friendly people. If you did not visit Habana, then you did not visit Cuba."
50,“A Cuban City with a European Kiss”,"The architecture was simply gorgeous and the music was amazing. Of course, there are a lot of beggars, which can be annoying for some, but keep in mind that they need to make a living. I'd recommend it to anyone who loves history and music."
30,“toilet”,cuba needs to sort out its toilets. Havana was very interesting particularly as it has resisted the urge to demolish its old colonial buildings and is restoring them. More interesting were the more affluent suburbs. to quote -everyone is equal but some are more equal than others.
30,“Old Havana is amazing!”,The old city is like stepping back in time even further than modern Cuba.A number of worthwhile sites including a bar and hotel where Ernest Hemingway spent much of his time in Havana.
40,“Excursion”,Very nice and rich in culture/information excursion. The only sad thing is that we couldn't visit the museum and its cliff which has the panoramic view of the city because Redbull was doing extreme cliff diving at that moment.Watch out for touristic trap (fake cigars) though!
40,“the best”,"everything is nice, the people, the arquitecture,the houses, habana is another world. is a little dirty"
40,“Old and new wonderful toor”,The history the sites are amazing. Be prepared to tip and do not be surprised if your asked for one.. They have to make a living for there family..
40,“Needed More Time”,"I loved Havana- my only regret is not having enough time there! We stayed in Varadero, so Havana was about a 2 to 2.5 hour drive away. We were brought into the city centre and did a tour of the old buildings around there. After that, we went to the garrison, bought cigars and rum and had lunch. The old cars and the crumbling facades of what were once beautiful buildings is really something to see. If I ever go back, I will be staying at least one night there to get a better sense of the city and to see more sights.Before we left, we went to a microbrewery next to the indoor market. I can't remember what it was called, but it was a fantastic experience with great, cheap beer."
40,“Fantastic day in Habana”,"We had a tour through Sunwing, learned a great deal about the history 16th and 17th century... The buildings... the forts... Hemmingways cafe and hotel... So many great sights to see. One thing, is the begging locals. Wow... If I could give one piece of advice, don't feed the bears... If you give to the locals who are begging, it will cause you and the group your with more hardships. We had 2 different people with us that kept giving to the people who were begging, so we had a flock of aggressive locals after our group. Don't do it. But don't miss out on a trip to Habana... You will not regret it."
50,“Amazing Tourist Experience”,"If you're in Cuba and don't go to Havana, then you're missing out. The city is amazing, plain and simple. The history, the architecture, the food, the people.... just go here. That's all you need to know. In fact, don't even go to Cuba unless you plan on visiting Havana. Every other review says it all."
50,“Culture”,"A must see, if you can rent a car, parking is available and you are free to tour at your own leisure"
50,“Amazing old city stuck in 1953”,"I loved the old buildings and the old cars, its like someone stopped the clock back in the 50's. I found the beggars a little pushy and the people trying to get you to buy illegal cigars annoying but they all went away with a firm no thanks"
50,“Must See”,"This was awesome. Real city life, dirty and disgusting in a cool way. Wholly recommend. Ask for Joel at the concierge, you MUST have him take you. Best tour guide ever!"
50,“Four day visit to Havana”,The people were great. the architecture is incredible. We walked everywhere at all hours and were never worried for our safety. Food was yummy.
30,“it wasnt that great”,well it was a nice drive... but nothing that interesting... a few good pictures... and a great pina colada on the way there... but i didnt see much... i expected a little more... all i know is i can say i did it thats it
50,“Trina0210”,We stayed overnight in Havana.So many people everywhere you turn.Seen lots of old buildings.They is lots of old cars to see.Lots of history to learn and see.
40,“A must see!”,"The Old Havana is GORGEOUS! I could have stayed there all day, the town squares, and all the little things to see and do was amazing!"
