50,“Beijing - good place to learn”,"What happens when you have to travel on Sunday and the visa arrives on Friday evening, well chaos and lot more chaos. I was not at all sure if the visa would come in time, so had not prepared for other stuff too. Moreover, there were work commitments, so wanted to finish that on time, else you know your bosses. So, finally had some hours on Saturday to prepare myself. Thought that nowadays, when you have Google, there should not be a problem. Within a few clicks, came to knew that Google and associated services are banned in China (one more shock, how would I search a hotel, train and what about Gmail, world would stop without it). And to my horror, all this was true when I connected to the net there. I thought of having a translator app that would help, what else can a helpless guy do. Booked a room on Airbnb, quite a pro, I would say. Helped clinch a good place with lot of travellers around, so helped me check the tourist itinerary, this was the intention. Just then, got to knew that there is a sort of survival helpline on wechat (mind you, Chinese prefer their own stuff except Apple, which they have almost accepted as their own, and why not, when you are manufacturing for the world, there seems no second thoughts on Apple too). This service, GRAB-TALK was a big relief, chatting with the staff, I was told one can book tickets for trains, buses, monuments and almost everything that comes to your mind. Come this in India, do we have something similar on whatsapp or any platform, for that matter (someone told me ASKME is quite close, honestly speaking, I found them general service provider, not a travel friendly one). So, here goes an Indian, with a comparison in mind of where do we stand against China (in general). As I landed, the first comparison came alive. There was a thick smog all around, I sighted a relief, we are equal. Development cost you at least that much. Beyond this, nothing I could say I found was comparable. Think of office, mall or any building, for a Delhiwala, these all were huge, huge, huge I would say. Metros is the lifeline of Beijing and they are expanding it at the rate of 10-50 kms every year. By this I mean, a new line or stretch is opened for public, every now and then, Hats off their E. Sridharan. GRAB-TALK booked me tickets for Beijing Sightseeing, entrance to Forbidden city, train tickets for Tianjin and many other places. They also helped me translate via pictures. I sent them image of a place and ask what this stands for, petcam the reply in just a few seconds that this is a eatery, barber shop, milk booth or whatever (as they had closed doors otherwise). Had a good time hopping around China, went to suburban towns as well. Chinese too have adopted Starbucks, KFC, Subway and others with open arms and you can choose from the available menu (in English yes, available.. ha ha ha). By the way, women are totally safe, they were in shorts, enjoying in open, travelling by metro in wee hours but it all seemed normal. We need to learn a lot at least in this area. Can't say if this can be your first country of visit but at-least try to be there once. You get to know where do we compare. A strong collaboration between India - China can rock the world for sure, which somehow is not happening in the present scenario."
50,“Hutongs- A Must See and Do Before you Leave Beijing.”,This is a treat- See Old Beijing. Take a bicycle ride in and through the narrow Hutongs. A must see before you leave Beijing.
40,“Traditional homes still exist”,"An amazing example of early Chinese life in Beijing, the home we visited still lived in but rooms available to rent. A resident artist with some beautiful work available to purchase. A ride in a traditional Pedicab a must to complete the tour."
40,“Have a look at old Beijing”,"This area of Beijing harks back several decades to a time of more simple life in the capital city. The roads are built for bikes and rickshaws, not cars. Families live together in simple houses and the local shops and facilities are family run."
50,“Hutong Tour”,"We took a ride on a ricks haw through the Hutongs These are old and very poor neighborhoods in Beijing. We visited the home of a family, one of which was an artist who pained inside of small bottles. She had been featured at the Olympics giving demonstrations and in the commemorative booklet."
30,“Rikshaw ride and visiting local family at Hutong”,"It's a great experience as Hutong is the only well preserved neighborhood in Beijing from hundreds of years ago. Unfortunately the way they have restored the homes is building whole new grey brick walls on top of the already existing structure, so even though the existing walls are behind the new walls, you don't really see them, thus making it seem as a brand new village. If you expect the experience of walking through ancient Italian town, you will be disappointed. It's important historical part of Beijing, that in my personal opinion you can miss and not be terribly upset. I think visiting the forbidden city or some of the other temples around town is a better experience. Hutong to me almost seems like a weak effort to preserve history with more of a communist approach, if you know what I mean. It's worth the experience perhaps, but don't spend too much time or money on it."
30,“Beware of Rickshaw riders ploy”,"This area is filled with licensed rickshaw drivers for tourists. Its a trap. Cost RMB150 for 45minutes - do bargain. Each home is priced at RMB20 a pax to visit. Maybe one will do. At the end of the ride, the rider will pester you for another RMB50. DO NOT BUDGE. Just walk away. The area is filled with a modern twist so there's no nice ancient feel to anything here. Everything is spruced up - lots of pubs & restaurants here for the younger generation."
50,“Experience the cultural Hutong before it is gone”,"We recently toured the Hutong via Tour Beijing (see my separate post about them) and just loved it! The Hutong is a cultural treasure of Beijing that is rapidly disappearing due to development and is a must-see while it still exists. We opted for the rickshaw tour (plenty of drivers are available all day long) and when it is chilly they provide an appreciated blanket for the ride. This is a pleasant way to see how people really live in the Hutong. Our trip included a family visit and it was great to see an actual home and courtyard. After the rickshaw we walked around the picturesque Houhai lake and down the fantastic Nanluoguxiang street for trendy, local shops and food stalls. If you are exploring on your own, there is a subway stop by the same name right by this street. There are tons of beer bars and this place would be awesome in the evenings and especially on nice warm days!Whether on a tour or on your own, allow a couple hours to explore this unique area and part of the Beijing culture."
40,“Beijing-a great city”,"We were in Beijng for three days and every part of the city that we visitted.On the first day, we went toTian'amenen Square. That was a very big Square- supposed to be the biggest one in the world.Then we went to the Forbidden City from which, the emperors of Ming and Qing dynasties governed for over 500 years.The long corridor was the highlight of the Summer Palace. There were lots of bars on the banks.The 'Hou Hai', a lake in the middle of Beijing and a cruise ride on it was a pleasure time. The 'Pearl shop' and the 'Jade shop' were interesting.There is no need to write much about 'The Grat Wall of China', a world UNESCO World Heritage Site. As said, it is a great view. But, being senior citizens, we found it difficult climbing all the steps. The rise of the steps is too high. So, we had stop half way..The Acrobatic Show that we went to in the evening was too good and was worth it."
40,"“Select access denied in Beijing, China”","As I have just returned from a trip to Beijing , China I thought I would share my experience. I normally,when visiting a country, like to explore the Country on my own as it provides a greater flexibility to spend time at sites you would like to enjoy more. Most countries have wonderful transport systems which facilitate this endeavour. In Beijing however given the fact that very few people speak English and that their language is totally foreign to us making public transport difficult I did not want to venture going out on my own. I discussed this with my friends who were travelling with me at the time and we decided to engage the services of various tour guides. We visited the most famous sites namely Tiananman Square, Forbidden City, the Great wall of China ,Ming Tomb, Summer Palace and Temple of Heaven. Whilst the outbuildings where very interesting it was very disappointing to learn that we were not allowed access into any of them except the Tomb which was empty. Your site seeing is all done exclusively from the outside. One has to wonder why access is denied when the European countries all allow tourist into their wonderful buildings (which housing great works of art) including Cathedrals, Palaces, chapels, tombs etc. Whatever their reason it did detracted from the enjoyment of the trip. What was even more disappointing was their constant drive to make tourists spend money at their various shops. Certainly access here was most welcome. There is no subtlety in their attempt to force you to spend. They have a captive audience and exploit this to the maximum. You are continually taken to outlets with the sole purpose of making you buy their product. We were taken to the silk factory, pearl factory, jade factory, tea ceremony and medical center. When one goes out to shop this could be useful and enjoyable but when one goes out with the sole purpose of enjoying the famous landmarks and are forced into shopping it becomes a nuisance. In retrospect it would have been better to have arranged to visit the sites by taxi ."
