50,CoronaTherapy,"I'd visited the Promenade a few years back, and was pleasantly surprised at the amount of people that were out during this time (I guess I'm not the only rebel lol). Not many places were open, but there were the essentials plus live music. I'll revisit when the world settles down a bit more.",Kev
40,Lots of shopping,3rd Street Promenade can be one of the fun experiences in Santa Monica. Lots of stores but also street performers and restaurants - and the weather is always good.,Armen Pandola
50,Loved this street,Loved this street. Deck chairs to sit on while you watch the street performers. Some good shops and plenty of food and drink outlets,Val M
50,Great outdoor fun,Lots to see and experience here. After-dinner walking fun in the evening with outdoor entertainment and several performers playing live music. Especially liked the young couple on acoustic guitars playing the Van Morrison covers.,RJK3000
40,Third Street Promenade,"Went to Third Street Promenade for a walk and for dinner. The street is a pedestrian only road with many shops, restaurants and food courts. There were a few street performers and entertainers as well. It was nice at night with the lights on.",Wander & Wonder
50,Very relaxing & nice shopping walk,"Very relaxing & nice shopping walk.You also have all services and and all restaurants and all top brands.Very convenient place for walking, eating and shopping",AmrAbdallah
20,Just 2 streets of shops,"Early morning stroll before it gets crowded, similar to Beverly Hills it’s largely just shops on both sides of the street with a mini playground in the middle for young kids, helps add to the family-friendly factor here.As I walked to the end of the street, I stumbled upon a weekend fresh food market. I assume it’s weekend only cause I haven’t read about it in any previous research.Interesting display of fruits and vegetables, saw some odd veg I’ve not seen before but too shy to take pictures of. The strawberries looked really good too, but they sell only in punnets of 3 or 6, which is too much for me as a single traveler.Done in 15 mins. Not worth the time if you ask me. Perhaps a good option for lunch or dinner after visiting Santa Monica Pier but otherwise, can skip it.",dyhx
50,Shops and Restaurants galore,"Plenty of shops, restaurants and ice cream places. The area is kept exceptionally clean and decorated well by the city",Evster
50,Great walk,"Really fun walkway of shops, restaurants and cafes. Tons to see and buy here. Highly recommend stopping by here in LA!",Wilson L
40,Walkabout,A lot of boutiques and places to eat A good place to do a walkabout and see what you can do in the evening or during the day It felt safe,ortoftasakc
50,Just about everything at one place,"Just about everything that shopping/walking/entertaining district should have. There are hundreds of stores, malls, restaurants and coffee places. It is a vibrant, colorful, pedestrian area, safe for hours of strolling and offering quality time. At nights it is even more lively with the street entertainers.",Ellie
40,sweet diversion,nice outdoor mall to checkout the latest in fashion and furniture. time appropriately as it can get very crowded later in the afternoon.,kmalibu
40,Still good,"Though it's past its prime and a few of the shops are closed, 3rd Street Promenade is still very enjoyable. It may not be the hip place to go now, but that means there are much less crowds and no lines. Street entertainment is still great.",MikeMc666
50,Third Street Promenade,"If you like shopping, this is the place. Had all the top stores. And I love that there were no cars and the area wasn't crowded. The bonus was that there was street entertainment!",vikingsinla
50,"Color, Fashion & Brands","Color, Fashion & Brands you name it have it . One of the coolest and happening place in LA infact whole CA. Close to beach complimenting Santa Monica Pier . Hi End Shopping place",fasieh
50,All you need for a shopping day,"There are a lot of options for shopping, eating and drinking. Really clean area and close to the beach.",Casey
50,very nice evening walk,"Very nice area to walk around in the evening. I would recommend spending time at the beach (for us, it was walking on the pedestrian walkway) then walk around the 3rd street promenade to find a place to eat. Plenty of parking in several garages around downtown within a block or two of the promenade. We stayed at a hotel that was not walking distance but was less expensive, about 1.5 miles form down town and had no trouble parking and then walking around. Just take your parking ticket with you so you won't forget where you parked as the parking garages are city owned I think, and look alike.",goldsmanh
30,Shopping Area,This is an interesting area to shop in Santa Monica. There are a lot of stores and small shops to check out.,Mark42139
50,Great great great shopping,"After Santa Monica Pier walk we visited the Promenade. It was good with shops and buskers we were pleasantly surprised and enjoyed the time we spent there. It was fantastic, do yourself a favour and visit this promenade.",Jkalss
30,Just more shops!,"It’s ok. Just an area with a bunch of shops where you can walk outside, you still come across the homeless, and the stores don’t have anything different than what you are used to with a higher tax!",Vicki C
40,"Great shops, restaurants and best T Mobile","We arrived at the 3rd St. Prom early evening and were rushing to get local sims at t mobile. The staff were amazing, professional, efficient and friendly. We were in and out in a flash and super impressed.We enjoyed looking around the third st prom and had dinner at nearby Cheesecake Factory.Great shops, entertaining buskers and can highly recommend t mobile for sim cards etc for visitors from outside the USA.",Stephanie B
40,Lovely Outdoor Mall - Something for Everyone,"Third Street Promenade is a lovely outdoor strip mall perfectly located just near the Santa Monica Pier and ocean front. Of an evening all of the fairy/party lights come on and has somewhat of a romantic atmosphere about it.The gardens are manicured well and kept immaculate and there is a wide selection of stores from designers to surf shops, there is something for everyone here. Great for kids as they tend to have little activity areas scattered throughout the walk. And there’s so many eateries to choose from!Nearby parking is affordable and usually available, I have never not found a parking spot even on the weekends! The only real downside is the public restrooms are few and far between, I walked for about 20 mins trying to find one! Even Starbucks doesn’t have a restroom so more signage would be useful.Definitely worth a visit if you have time, dusk/early evening is lovely with all of the lights!",GeorgiaSZ
50,Love Santa Monica,My family and I stayed in Santa Monica and visited the 3rd Street Promenade. Great retail therapy and plenty of people watching. Thoroughly enjoyed ourselves.,Jason S
50,Loved this street,"Shops restaurants and street performers, if you visit Santa Monica go to this street plan lunch and make sure you do the Santa Monica Pier as well.Good atmosphere and very safe to walk through day or night",Keith G
30,Adventurebuddies42 goes to 3rd street promenade,"The main reason why we rate this average is because over the years it has gotten harder to park, lots of homeless people and more dirty. However there are lots of shops and restaurants, good for tourists to walk the area. But being locals it’s not one of our recommended places to see.",The Adventure Buddies
30,"Nothing great, lots of high-end shops","OK for walking around, but sure would not shop there. You could probably find the same stuff in your own hometown!!",Judy
30,Something for everyone...,"From shopping, eating, having a drink or watching the performers, there is something for everyone. With the street closed to vehicles it is a nice setting for families.",Jeanie H
50,Road trip,"We went Christmas eve and there wasn't as much going on as I thought there would be.Great lights and abit music going on, passed by a couple of nights later and seemed to be busier, so probably just visited the wrong evening.",kelly
50,Great shopping and entertainment precinct,"A promenade that runs some 3 blocks, lined with shops, street entertainers and food choices, and a shopping centre at the end of it, you could easily spend a good half day here and fit in lunch and the famous Santa Monica pier, just a couple of blocks away. There are also farmers markets at least a couple of times a week, great area to make your LA vacation/holiday base.",Rodstarontour
50,"Walk, shop & eat!","Very nice place to walk, shop & eat! The atmosphere was very nice, designed for Christmas! A lot of shops & restaurants available there!",JenanJamal
40,Outdoor mall at its best,"From a great variety of stores, to good food and drinks nearby, easy parking, typically good street musicians, and the beach just steps away, the 3rd Street Promenade is a good place to shop and connect with friends or family.",cjfbruno
50,"Full of action, fun to hang out!","It's really fun to walk around in the Third Street Promenade. You can see here a lot of street performances by singers, jugglers, dancers and more. There are many shops and restaurants around, and you can spend many hours shopping and dining. It is advisable to arrive in the afternoon and stay until late evening.",Gonen2014
50,Great day out shopping,"Great shops, great restaurants. A long shopping road with live entertainment near the beach. Every conceivable brand and food type. Safe fall all",WD23TRAVELLER
50,"Great for shopping, walking around, and eating","We visited the Promenade two evening on our trip to Santa Monica. It was late November and everything was decorated beautifully for the holiday season. It was a great area to walk around, shop, and get food.",Ronald M
40,Great place to walk around,Beautiful place to go and enjoy the ambiance... you see performers at night with a lot of live and entertainment.,Fer Q
40,Vibrant street acts,"Although the shops themselves are pretty bland high street brands, the layout of the street and the acts are coolIf you need to shop - I'd go here rather than a boring old mall",DavidBosomworth
50,Great shops,"If you want to do shopping, it’s a paradise. For teenagers there’s Footlocker, Champs, 2 storey Nike, Adidas, for a fashinable lady there’s Michael Kors, Guess etc.",LeslieP69
50,Where the action is!,"Lots of shops, restaurants, street performers and just general good vibe! Stumbled upon it while checking out Santa Monica downtown.",rcampbell46
40,Nice shopping area,"This is a nice shopping area in Santa Monica, a few minutes walk from Santa Monica Pier. Lot's of mainstream clothes stores and restaurants in the area. It's nice that you can walk and there are plenty of parking lots around.",Karim Maarouf
40,Mix of Shopping Experiences,"Not crazy upscale and mostly chain stores, but interesting shopping and fun to walk around and get a feel for SM and the local scene. Lots of restaurants and people watching to do here, too. Yes, homeless here, but not unique to CA situation; should not deter visiting. Also street singing, dancing and musicians trying to bring cheer to a frenetic very busy very many people place.",PlatinumHoney
10,Homelessness,Not feeling safe. Homelessness. Bathroom at the mall had vagrant who had gotten naked. It's a disgrace.,misanu33
50,Lovely surprise,Was given this area as one to find a good place for lunch! Lovely open streets with many shops and places to sit and eat.There are homeless folks around.,travelgal1994
30,Friday stroll,Beautiful scenery but felt almost unsafe !Too many homeless folks and unsavory characters walking around and loitering around the public bathrooms !,albala
50,Great Area -Not Enough Time,"We were looking for someplace to replace & get a drink and found a nice 3rd floor wine bar, with a Happy Hour.Food & drinks were not tourist pricing which was nice.",zapprint
40,Nice pedestrian area,This is an excellent place where you can enjoy life without a car in LA. The only improvement I suggest is to expand the pedestrian area. Good selection of different style of restaurants. Friendly people all around.,BeachStone2C
50,Beautiful,"Ample eateries, great shops and really pedestrian friendly. The Patagonia shop is a little hidden but was the main purpose for our visit and was well worth it. Parking opposite the pier was really reasonable for a short stay.",Foxtrot
