40,“Great overview of the city”,"This is a great value. We saw most of the important sights. We didn't know we would go in the Basilica, so were not prepared with our bare shoulders and were denied."
30,“Florence was not what I expected it to be.”,I expected Florence to be many items of well known art easily accessible and sensibly priced to visit. The town seems to be run by an undercurrent of hawkers who charge expensively to visit the one or two items you wanted to see. I think you do not need a week in Florence only two to three days and that's enough. What Florence really needs is a museum pass system where you pay a sensible price to have access to all the museums. But I think there are two many individual owners to make that work.I was sadly disappointed. I enjoyed Sienna More!
10,“Pritty but stinky winky”,Disgusted by the smell Florence the stinky winky streets are bad to make you sick but the sites are so pritty and nice PS love nacked statues scattered around the out scurts and popular places in Florence.
40,“Great Day Trip”,"Organised a day-trip to Florence from Pisa. 1 hour each way by express train at €8 each way very good value. Florence much more crowded than Pisa. Main Square visited and also the Pone Vecchio Bridge. Food a bit disappointing but that's the luck of the draw I guess and what you get for a day-trip. Although in General, I must say that Italians are selling the food more on name rather than on quality as I think I can get a decent and good plate of Pasta anywhere in the world at €14.00 a go.A ot of explaining to do to kids due t the large number of nude statues :)."
50,“Great place to stay!”,The best parts were the terrace and the location! It couldn't be better.It's just a studio but the terrace is huge and totally makes up for the small apt. space. You will not be dissappointed!
50,“Bellissimo!!”,"I've been here 3 times and I fall in love with Florence all over again everytime. Its such an experience just going around the small quaint shops lining the streets. There's Manelli for leather goods and souvenirs, Matiar for soft, supple leather jackets and shoes. Oh and lots more.By the way, you can check out Alcozer & J for unique costume jewellery.You can also use tripadvisor's cityguide app to go around."
50,“So much to see”,Plan before you go to make the best of your stay. Lovers off art are in Paradise here as well as those who love to go shopping.
50,“Watch out scams”,"Been here 3days,great place to visit many restaurants lots to do museums art galleries,BUT be on your guard of the African street sellers!!they approach you with big cheesy smiles and ask you for the time(strange as they sell watches)then they give you a little present a small bracelet and a little carved elephant ,they say something like its a gift because his wife has had her first baby back home or it will bring you luck,then when you accept the gift he will drive you mad for money for food or for his baby or anything that comes in his head and constantly try's to shake your hand ,BE WARNED they are very persistent tell them no don't even stop as they follow you tell them to go away"
50,“My favorite city”,"You can feel and taste the history and become a part of it. Yes you can look at all of the beautiful art but if you immerse your being you can feel what the city is about. The Florentine people are sincere in the love they have for their home. No dislikes from me, I will be back to share some wine!"
50,"“City of Arts, Romance and History”","Well, i traveled alone on september. It was a great journey. I felt safer than any other cities in Italy. I managed to roam around the city alone by foot."
