50,“Salzburg is most accessible European city 2012”,"Salzburg has won the 2012 EU award for the best accessible, most disabled-friendly city in Europe.http://europa.eu/rapid/pressReleasesAction.do?reference=IP/11/1492&format=HTML&aged=0&language=EN&guiLanguage=enSalzburg was selected because of its achievements in making the city well accessible for people with disabilities in key areas like built environment and public spaces, transport and related infrastructure, information and communication, including new technologies, public facilities and services.I totally agree, Salzburg is really well accessible for people with disabilities, especially for people with wheelchairs. In addition to the well-developed transport systemand public spaces, it should be mentioned that most locals go out of their way to lend a hand when disabled people need any help, e.g. when getting onto a bus, up to the fortress, through the Hellbrunn gardens etc."
50,“Amazing view from the castle”,"A beautiful view from the top of the castle. On the left green Daube River passing through in front of your eyes to the right, i can understand how Mozart create this amazing masterpieces."
50,“SPECTRAL SALZBURG IN SPRING !!!”,I and my husband visited Austria salzburg this spring.its one of the most amazing places to visit....everyone is super excited about salzburg beacuse its the place where the film the sound of music was shot .Must visitsSlazburg fortsound of music tourdomemira bell gardensdwarf gardensmozart birthplace.
50,“Salzburg and the Salzburg card- both equally wonderful!”,"So, Salzburg is wonderful, and I took a lot of my tips about my 2 days there from Trip Advisor, and they were all good. Perhaps the best tip was buying the Salzburg card. I chose to get it for my last day there. It took me on the bus to Undersbergbahn, the gondola up the mountain, hiking for a couple of hrs on some amazing trails and awesome views. On the way back, it covered entrance to Schloss Heilbronn and the trick fountains, then back to town for lunch (at the trip advisor recommended Afro cafe). After visits to both of the houses where mozart was born and grew up, and a quick visit to the modern art museum up the elevator, I headed to Mozartplatz for an Aperol outside in the sun and a quick trip to the salzburg museum. I then took a schifff river cruise to relax, before heading up the funicular to Hohensalzburg which I explored in my own time to end the day. Having the card let me spend as long, or as brief, a time I wanted in museums and galleries, without wondering if it was worth the Euros. Even though I could have bussed back, I took a leisurely walk back through Mirabell gardens towards my hotel, freshened up and had dinner at Zum Guten Hirten - another trip advisor reco. Great home-made food in very generous proportions at ver reasonable prices.If you add in that the card covered my bus to the airport the next morning (instead of bus fare, or a cab), my 25 Euros spent on the card covered over 100 Euros worth of activities, which were fun, without rushing. I would imagine the 2-day card is an even better deal. So, go to Salzburg, do a little planning ahead, and hope for good weather. Mine was awesome, and it made the whole thing even more special."
50,“Charming Salzburg”,"Mozart fan? This is the place to go and enjoy this beautiful city.Easy to follow the signs, transportation and see the point of interest. Don't miss the Cathedral, chocolate and musical boxes.Visit Mirabell Palace or take a City Tour Bus.A lot of stores and restaurants are closed on Sunday."
50,“My favourite City in Austria”,"What a wonderful City , I spent 2 holidays in Salzburg, 12days and 8 days.The City itself has so much to offer en it is so central to so many attractions for example The Bavarian Mountains, Ice Caves, Fantastic Lakes, The towns surrounding Salzburg like Berchtesgaden, Mondsee etc etc. You can visit Eagles Nest and Nieuschwanstein . Munich is only 2 hrs away by train as is Innsbruckwith its Swarovski factory.Dinner and concert in the Fortress and Dinner and Con cert in the oldest restaurant in Central Europe the Stiftkeller (since 803AD)I am absolutely in love with this place."
50,“Salzburg at Christmas”,"A visit in Salzburg is a must when travelling to Austria especially during Advent. A lot of hustle and bustle, the advent market and all the people create a beautiful atmosphere, ideal for Christmas. Some shops started offers and one can find goods at lower prices.I' ve there before and I will certainly go there again"
50,“Unbelievable”,Salzburg is a very beautiful city with spectacular views and rich history. We found that you can walk almost anywhere and if it’s too far the buses are easily accessible. The Salzburg card (highly recommended) gets you into a majority of the sites including the mountain lifts and public transportation. There is so much to do there make sure you give yourself plenty of time to go on a Sound of Music tour and to visit the Augustiner Brewery. Getreidegasse is an awesome street that kept us busy for several hours shopping and staring in awe at the unique wrought iron signs. Don’t forget the fortress. It offered beautiful views of the city and the mountains also. We would definitely go back to Salzburg and would love to do everything we missed along with everything we didn’t miss again.
40,“Beautiful and full of character - busy for it's smaller size..”,"After years of traveling through Europe, it's become clear how much I enjoy and appreciate Salzburg. I would even venture out and say it's one of my favorite cities on continent because of its natural and civic beauty.The city has changed a bit since my last trip a few years ago. For one, it's more crowded with tourists - or perhaps I just went at a better time before (the spring). The attractions also seem to be more simply (and expensively) priced although whether or not it's more convenience or to make money is unclear. For example, the castle now offers an all-inclusive ticket as opposed to picking what you wanted to see at the site.But in the end, Salzburg is quite captivating. The old town is beautiful, with its slender winding pathways accessible through tunnels and breezeways. Restaurants and shops galore flank both sides of the street anywhere you walk. I also find the homes/businesses that are built into the rockwork to be quite fascinating. Prices are more reasonable then I remember although that's possibly because the exchange rate with the Euro is so good right now.The top attraction in the city is, of course, its castle perched high above the town. It's all-inclusive tour is just under 8E and be sure to allow 2 hours to see the whole thing, especially swince the main part is with a guide and they only allow so many people at a time. Other popular destinations are the big double domed cathedral and the Mirabella gardens which are quite pretty. Mozart has a heavy influence in the area as this is his birthplace, and some places do everything they can to milk this fact. We also took in the marionette show, but at a length of 2 hours I'd advise anyone that cannot sit and watch puppets for that long to perhaps not attend.A couple of companies offer tours of the city or the surrounding area. Panoramic Tours has been around the longest and offers a nice variety of places to go. Gray Line has also set up shop across the street. The Sound Of Music tour is fun, although if you go with a group of duds you will find it far less amusing. If you enjoyed the movie, you'll find this tour interesting.You can also head out into the Bavarian lakes and mountains, though I recommend doing this on a sunny day. If you go and it's overcast, the beautiful colors just seem cold and gray. The salt mine tour is a bit underwhelming but mildly interesting.Salzburg is also close to a couple of main cities - Munich and Vienna are short train rides away.Overall, it appears word of Salzburg's beauty is getting out. The streets are busy, but the beauty remains well preserved. I highly recommend a visit to this gorgeous part of Austria."
50,"“Saltzburg, Austria”","I recently returned from a wonderful experience of touring the Alpine areas of Austria, Germany and Switzerland. It was a delightful tour with one of the highlights being Saltzburg, Austria.This city is delightful, quaint, and very clean. We had excellent meals at several of the restaurants and were able to sample some of the true German dishes.A highlight was the ""Bierfest"" held the sedond last Sunday of September. This was a typical Octoberfest, with vendors, food, music and puppet shows.We also experienced a Mozart Dinner Theater program which was very well done and the food was excellent.The many beautiful churches in the city were inspiring and the services were very well attended."
40,“Charming town in the alps”,"Our trip to Europe included a short two day stay in Salzburg. This quaint city (140,000 population) still retains its charm by having walkable streets and alleyways in it main shopping district at and around the river. It is a city almost untouched by WWII destruction, and thus has maintained a sense of tranquility among the alps.There is a lot to see. I shot a lot of photos at Schloss Mirabell, right in the middle of town, and about 500m from our hotel. We visited the Salt Mines which is a lovely drive through the alps (went by bus tour) and a fun tour. There is also the Sound of Music tour, but that wasn't our cup of tea. If the weather is sunny, we would recommend taking the extended tour to Hitler's Eagles Nest, it was raining and cloudy for us, but the views we can imagine would have been spectacular.I am an avid night photographer and had an opportunity to roam around one evening, by myself (female), and never once felt nervous or scared that I would be unsafe, especially with a few thousand dollars in camera equipment! The results were amazing and I would love to go back and do some more night lights of this most amazing city."
50,“Great place to visit in Austria”,"Salzburg is a beautiful city. Everyone was very friendly. We visited Mirabell Gardens, Hohenslazburg fortress, St. Peters monastery, and Mozart's home. Shopping in Salzburg is very interesting and enjoyable. Found some great deals. We also took the bus to Untersberg mountain. Take a tram to the top of the mountain. The views are spectacular."
40,“beautiful acient city...!”,"Salzburg is a wonderful and somehow magic city. It's a place worth to be visited when you're once in Austria or close to the European Alps.It's somehow magic because of the landscape around - Salzburg is surrounded by mountains, soft and during summer green hills, full with green places and spaces, small paths for doing some walking and offers (besides the main center which you can pass within one day) a lot of things to discover. ...from acient places and monuments, to somehow modern museums, beautiful old coffee-houses to enjoy wonderful coffee in an nice atmosphere - discover the local markets (at the Universitätsplatz) - if so, don't miss to try a 'Münchner Weisswurst with a Brezel' at the 'Grünmarkt (Greenmarket) on a Saturday morning. ...it's a wonderful experience especially when it's warm and sunny!and - if you're there don't miss the way to the kapuzinerberg via the imbergstiege at the linzergasse, a visit at the 'das kino'-cinema and a good heavy beer at the müllnerbräu. :-)..enjoy beautiful Salzburg just walking along the river and looking around."
40,“Sound of Music country”,"Salzburg is a lovely place to visit with lots of refences to The Sound of Music. It is so pretty and the tour bus is very good with lots of places to hop of the bus and visit, although it does not actually tell you what is at the places, so you do need to decide where you want to explore. The mountains surround the city so it is enevitable that you do get a lot of rain, so always keep something with you to protect you from the terrential downpours."
50,“teh most amazing place”,lovely pretty unique city.. must see.. and must take the sound of Music tour.. amazing
