30,“Able bodie only especially if from a Cruise Ship with limited time!”,"If port is busy please allow plenty of time to re-board cruise ship, we were there Aug 2014 & cable car queue was 2 hours long in 80plus degrees! We thought we would take the short cut & walk down to the Port easy yeh! Well no, it's slippery and dangerous, you have Poor Donkeys to contend with & there is no turning back once you are on this very dangerous slippery path., this distance would normally take 10 minutes to walk down took 1.5 hours at the bottom were people who had slipped & broken bones & some Suffering with exhaustion!!!"
30,“Archeological ruins”,We were on a cruise ship and visited on our own. The town is way up on a rim of a volcano. To get to the town you three choices a tram which we took and costs 5 euros one way. If you have difficulty with heights you can either walk up or take a donkey ride. We opted to walk down but you have to be mindful of the donkeys and their droppings. It is a switchback walk with a wide stone walking area. We also took a bus to the archeological museum cost around 3 euro. It is an enclosed area shows you where the ruins were located. They have some artifacts and other artifacts hve been removed.
50,“...from before Christ to modern times...”,"Santorini Island are the perfect place to spend with friends a holiday week! Being sailing we've really lucky to find a place in Marina, but worth a lot. Visiting the ancient city Akrotiri, Fira with all its lovely restaurants and boutiques and the unique city of Oia with painted walls and roofs in strong colors."
50,“Santorini a must see place.”,Santorini is a beautiful Island surrounded by blue seas.The people are very friendly and happy .Enjoyed our visit greatly.Amazing place for photos.
50,“Marvelous island”,"We were in a cruise and one of the stops was in Santorini.the ship stood in the middle of the sea and we had tenders to go to the island. Then we took a funicular tomgo to the top. And there it was! The island I heard talk about since I was very young, it is a city on top of a hill with a wonderful view os the ocean and the houses hanging out on the cliff.There a lot of streets with stores that sell local stuff and also a lot of restaurants and cafes.The most wonderul thing is just walk arround the small city!"
50,“Exotic Santorini”,"We went to Santorini in September 2013I always plan a trip without a travel agent . We set all over the internet.Sometimes find a lot of experiences where what is depicted on the internet is not always equal to the actual conditionswhen we plan a trip to Santorini, we stay at the hotel in the town of Fira (Thira)on the internet we thought the hotel side of the road, but actually most of the roads in Santorini stepped up downso we had to lift the suitcase up and down. but it all paid off with a stay at a tiny artistic and comfortable hotelI've done a lot of traveling, a lot of cities I have visited.Basically all offer views of the city is almost the same. Buildings, beaches, museums, and other tourist townbut Santorini is really different.for me at this time Santorini is ""The most beautiful place in the world""Santorini is a city filled with exoticism. very beautiful, extraordinaryI uploaded pictures that will tell you a lot about exotic Santorini"
50,“Santorini Greece”,Very beautiful place . Quite & calm & clean. One can take excellent photos.scenic beauty is excellent. You have to walk a lot.
50,“A Greek paradise ... never to be forgotten!”,"Our NCL cruise stopped for a day in Santorini ... a place I've always wanted to see! We viewed the island for several hours with a stop in Oia Village where you could walk the steps for hours & hours with your camera (and we had two). We shopped, had a delightful lunch & shopped more for some wonderful trinkets ... I believe our best fotos will be from here (except for our 6-days in Venice). Each Greek island is so different but the architecture here just calls to you ... and begs to be photographed again & again. This is a beautiful place & the people are very friendly. We decided to ride the tram but watched many walking the steps & riding the famous donkeys down the hill. We will never forget this beautiful island paradise."
50,“SANTOTINI IS A WONDERFUL ISLAND”,I visited Santorini at date 09.07.2013. I went there by ferry from Rethymno at Crete. The distance of the sea trip was 100 kilometres and took 3 hours. The ferry was very fast with a speed of 27 knots. The ferry went in to the nice Thira port. Santorini is located in the south Aegean Sea in the Cyclades group of islands. The view of the Santorini caldera is fantastic. The nature on the island is very fine and special. There are no rivers only volcanic rock. The island is the site of one of the largest volcanic eruptions in recorded history. Santorini is a small island with only 15500 inhabitants. Thira is the name of the capital of Santorini. There is one small air port with2125 metres in lenght. The air port is civil and military air port. NATO has a military base at the island. On the island are many nice villages with white fine hauses. For 3000 year ago there was also the Minoan civilization. The standard of living was in these days on a high level. Go to Santorini it is a very fantastic and romantic island. I am sure that you will like this place.
50,“Fabulous Island”,"I found Santorini to be a wonderful holiday destination. It is not a place to go if you are looking for much in the way of excitement or nightlife though. It can charitably be described as ‘basic’, a rough-and-ready island that is extremely friendly, laid-back and peaceful.We took a Thomas Cook holiday from Birmingham. The flight takes approximately 4 hours. Due to a general Greek strike on the day we flew, we were delayed in the air and the pilot had to circle the island a few times. For this reason I discovered that you are better sitting on the port (left) side which gives you a great view of the island and the caldera as you approach. We stayed in Perissa on the south-east edge of the island and our coach transfer took half an hour or so, but the island is so small you won’t spend much time stuck on a coach wherever you stay.Due to the Greek approach to building (which sees them stop in the summer months) there are many part-finished buildings all over the island. This ‘island as a building-site’ look detracts from the prettiness of the island, but given that Santorini is a rocky, volcanic island then ‘pretty’ is probably not an adjective you’d use for the place anyway.The island is a small one and you can travel from one end to the other on the local buses inside an hour. Buildings are concrete-built and usually adopt the standard Cycladic colours of white and light-blue. Since there is a limit of two storeys on building height, there is none of the big hotels or tower-blocks you see spoiling other tourist locations.Public transport comes in the form of buses which all go to and from the capital (Fira). I didn’t use it so can’t comment. Lots of people – locals and tourists alike – use the three-wheel quad-bike things which buzz recklessly all over the island. Leave a car for a day or so and you will find it covered in a fine coat of wind-whipped Santorini dust.The weather when we stayed – mid July – was uniformly hot and sunny but extremely windy. The wind is a major issue in Santorini, especially on the East side. On the one hand it kept the temperature bearable, but it is no fun having to hold things down all the time. At times you could barely hear the person talking next to you. We were told that it was unusually strong whilst we were there, but I noticed all the restaurants we used had taken to clipping down their tablecloths, so they were clearly used to it. One tremendous upside to the island’s windiness and generally arid climate is that we encountered absolutely NO MOSQUITOES or any other flying insects! After a late summer holiday in Corfu one year when we had to hide under the sheets at night with all entrances firmly shut, doused head to toe in repellent and still bitten to death, I cannot begin to tell you what a joy this was. You could sit out late into the evenings and sleep with all windows open – tremendous! For this reason alone I would be prepared to put up with the wind.The people of Santorini are typically Greek; extremely friendly and helpful, but their pace of life is unrushed, so be prepared for that. Food is varied, with fish and tomatoes amongst the island specialities. A typical evening meal for two with starters, main course and drinks cost me around €30."
