50,The BLVD,"What a nice way to spend an evening or afternoon. Take the kids, plenty of shops for food and memorabilia. Shady spots to beat the heat and plenty of history about this little city. Great for dinner or lunch or just about any time of day. Special event's close the streets so more folks can enjoy the area.",Mark W
50,Great Town,The BLVD is a great place and on a Friday or Saturday you can go to bar after bar with each one being unique as well as a lot of fun.,Estate Seller
40,Pretty area,"Went here in our Lancaster visit by chance and glad we did. Very nice street, loved the lighting, the parking among the trees and the gentle ambience of the area. Quite nice.",mrt1955
50,Lunch at the Modern Tea Room on the Blvd,"Had lunch at the Modern Tea Room for the first time. The menu included sandwich’s, soups, vegan food selection and of course their special teas. The sandwich was good and the hot tea was great and prices were reasonable. So if you the time and want to try something a little different try the Modern Tea Room and think you will enjoy it.",nongmeejohn
50,"Movie, Dinner and Hanging Out!",Checked out a great movie at the Regency and walked around the BLVD to find a good spot to relax and have a drink and some food. We decided on going the Lucky Luke Brewing Pub ....Was not disappointed!It's nice to have somewhere local to chill and have a pleasant evening enjoying my family and friends.,awhyms
40,Really nice on a summer nite,Many activities planned through out the year..also farmers market and cute shops to visit and browse around in,jenjetmd
50,Happening Place,Many activities here at different times of the year. Check calendar to see what is happening. No cost activities and events for all ages.,Myself
30,Nice early evening walk,"Spent early evening walking The Blvd. good friendly place to watch people, check out shops, have a sip of wine, have a bite of American, Mexican and Brazilian foods. Wonderful atmosphere. Good street music. Good food. Good friends. Who could ask for more. When in town, don’t miss out checking this place out.",ofeliap626
40,"Drinks, Dining and Shopping","The Blvd always has events during special holidays and other attractions. It is a great place for dining, having a beer, wine or cocktail. It has some nice specialty boutique style shops for that unique gift for someone special.",Wander759007
50,City of Lancaster Block party,It was pretty cool they had a free concert event the plain white tees performed it was probably the coolest thing that Lancaster did my whole life living here it was free and awesome the whole family went but it was freezing,denisechristine91
40,An all-American small town main street,"Went to the boulevard for the weekly Thursday evening farmer's market which was quite disapointing. But, I very much enjoyed the stroll past little boutique shops and eateries that line the sidewalk. Also found a small museum of art and history which is unfortunately closed right now in preparation for the opening of a new exhibition.",bfindysz
50,"Small, but pleasant to walk along and find a restaurant or bar","And you might even run into a car show, live music, etc.It's low key, but a civic center is in the middle of the area, so you might catch a show or performance. Also see the Museum of Art and History: MOAH.",Whatiguana
50,Fun Place to Hang Out,"The Blvd is a family and friend place. Plenty of shops and paces to eat. Sit out on the sidewalk and watch the foot traffic, or hit up the Blvd on Thursdays after 4pm to buy fresh produce and goodies. There is always something going on during the weekends- just talk a stroll and find out :)",925darleent
30,"Nice try, Lancaster","The Blvd was a decent attempt at a nice place to hang out in Lancaster. The problem is, it's still in Lancaster. There are a few cool shops and restaurants to visit here. My wife and I used to go to Kinetic Brewing on a weekly basis for dinner or a few drinks - good beer and food. One of our favorite restaurants was Giannini's but they closed their doors a few months ago (not sure why). Port de Vino is a great place to go for wine and a relaxed atmosphere. We just got sick and tired of all the degenerates loitering around the area, and the morons driving up and down the blvd, bumping their crap music with their blown out speakers, hoping someone would give them the time of day. There are too many low lives living in the surrounding apartments that ruin the atmosphere.",seanfts06
