40,Busy but beautiful,Busy as you would expect for an August weekend but a nice beach spot with a lovely lagoon which attracted some nice birds to watch.,https://www.tripadvisor.com/Profile/clairemeech
40,Pleasantly surprised!,"This place is actually pretty good! I was skeptical because I saw pictures of the lagoons with the stagnant water and gross-looking birds, but the beach itself, the ocean side, is really gorgeous! And it is mellow, not crowded at all! LOTS of surfers were there so it was kind of interesting to watch that, too. It is surprisingly clean of litter, except for the sea life that ends up ashore. The sand is smooth, the waves are fun, it is a nice place to go! The lifegaurds were conscientious, too. Only knock on the place is that I didn't see a place to shower/rinse off sand and the port-a-potties there were horrific. Other than that, we had a blast there!",https://www.tripadvisor.com/Profile/Hussyfskap
20,Not so good experience,"Area was lacking support facilities like bathrooms, food places etc. Sea weeds was all over the beach was full of rocks as well. Life guard was available on-site however I am not planning to visit the same place again.",https://www.tripadvisor.com/Profile/uqailimz
50,Excellent base for some beach exploration,"Has spectacular cliff views. Descent requires some agility, however well worth it. Sand is super clean.",https://www.tripadvisor.com/Profile/avidtraveler5
30,Wish I had a better experience..,"We were in Simi Valley for the day, and on our drive back to LA decided to detour through Malibu as we wanted to see the place everyone talks about. Granted, it was a horribly wet and rainy day, but we did stop and try to look around. It would probably be a better experience on a hot, sunny day, but overall we weren't sure what all the raves were about to be honest.",https://www.tripadvisor.com/Profile/worleybird98
50,Excellent base for some beach exploration,"This place was quite a find. For a reasonable parking fee (as little as $3 for one hour or $12 for all day), you have access to a lovely stroll around the lagoon (lots of birds to be seen) with plenty of benches and picnic tables to stop and relax. Once you walk all the way around the lagoon, you are on the Pacific Ocean beach, where you can sunbathe, swim, surf or just walk and enjoy the view. You are also a short walk from the free Adamson House exhibit. This was a very civilized and easy way to get to spend some time at the beach.",https://www.tripadvisor.com/Profile/KatrinaPa
50,Great quite beach,"Nice and quite beach, plenty of cheap parking. Beach is a 5 min walk from car park. Not as busy as some of the beaches we passed - a couple of porta-loos if you get caught short. Plenty of waves for surfing.",https://www.tripadvisor.com/Profile/epic9990
40,Malibu!!!,Great warm sunny destination for travelers and locals fun for people of all ages. Great waves not to crowded nice place to relax and stare at the ocean,https://www.tripadvisor.com/Profile/648julianm
10,Discrimination Against Disabilities,"I came here with my service dog at about 11 am on October 5th, 2018.I was promptly denied access by a lifeguard after paying for parking. I asserted to the lifeguard my dog is a service dog and I could even provide paperwork in the car.Lifeguard ignored this offer and replied that I would only be allowed to stay with my service dog if I had another disability: specifically if I was blind or epileptic.There are other disabilities that require service dogs including Post Traumatic Stress Disorder.LA County Beaches does not allow disabled persons with service dogs.When I called the office to file a complaint, the employee criticized me for wasting their time.This is blatant discrimination against disabilities.",https://www.tripadvisor.com/Profile/378jennb
50,Relaxing fun in the sun,We love to go here and in the evenings watch the fish jump and skip across the water. At times is seems as if they're racing each other and look like a stone skipping across the water.It's a nice walk to view the lagoon and then go to the beach.Across PCH is the Malibu downtown where you can get something to eat and take it with you to the lagoon.,https://www.tripadvisor.com/Profile/DennisFF_13
50,Spectacular cliff views,Really beautiful part of the Cali coastline. Tough descent but worth it to go to each below. Sand is clean and clear,https://www.tripadvisor.com/Profile/LaurieK187
40,Grandma and kids,"This is a perfect beach ‼️🌴We loved the short walk from the parking lot to the beach ;saving a dollar on all day parking ‼️ Eleven dollars ‼️Perfect place for a picnic or a stroll down the beachPlenty of beautiful birds to see,eye candy for peoplelife guards everywhere so you feel very safeWater was crystal clear and very refreshing",https://www.tripadvisor.com/Profile/PCYC869
50,Beauriful lagoon and beach,"The water was so nice and the waves of moderate proportions. The lagoon is off limits but watching the birds was very interesting. We spent a nice afternoon swimming and relaxing on this beach. The Malibu Village is right across the parking lot on the PCH and that’s a great plus. You can add shopping, lunch at Malibu Kitchen and ice cream at GROM to your Malibu Lagoon beach day. :)",https://www.tripadvisor.com/Profile/ForeverCharmed
40,Great place to bird watch before you get to the proper beach,"Good sandy beach for swimming. Moderate size waves. Good for families. The walk to the beach is interesting, going thru marshland (no mosqiutos is a plus!) with plenty of shore birds doing their thing.",https://www.tripadvisor.com/Profile/maggiegust
50,beautiful beach,"I'm a fan!First time in Malibu and drove from Northridge. Enjoyed the view en route here too.I like the lagoon and the restored path. The beach was awesome, quiet (on a weekday in Spring when we went).Would love to go back.",https://www.tripadvisor.com/Profile/MrsWayfarer
40,Very Cool Experience!!,Everyone has heard of Malibu beach and lagoon and the surf beaches. This is well worth taking a detour off your CPH drive to stop and hang out around Malibu for a bit and cruise by the beach and watch the surfers. Great fun!!,https://www.tripadvisor.com/Profile/TrvlsEatsExplrs
50,Beach morning,"Craving the beach we headed to Malibu ,a healthy ten min walk from the shops or park nxt to the beach with there parking$12 a day or around $2 per hour.We headed east on the beach & had a lovely surprise whitnissing a family of dolphins 🐬 close to shore line.Beach was extremely clean & quiet just what we wanted. Lush",https://www.tripadvisor.com/Profile/Boytravelingtheworld
40,Nice quiet beach to relax,"It was a bit of a walk from the parking lot, but once you got onto the beach it was beautiful. Nice views of the houses on Malibu Beach, people surfing, seals swimming and laying on the rocks, a lifeguard is on duty.",https://www.tripadvisor.com/Profile/lhf2016
30,Nice beach,Went here on a weekday so it was quiet. Struggled to find parking on the main road but the beach itself was fantastic!,https://www.tripadvisor.com/Profile/AliSeaAhh
50,I think my favorite Malibu beach,"I love going to the beach, and love this short stretch of beach. I find parking every time in the lot, 8 dollars a day/takes credit cards. Walking to beach is not overwhelming and for me that makes such a big difference when carrying stuff for family from the car. There is a bathroom right next to lot. Theres also museum next store. I think this is also known assurf-riders beach. Just pay attention to the signs on beach as one side designated for surfers. Oh and lifeguard always on watch. You could also walk to pier from beach. There is also a lagoon which you would walk down beach to get to.",https://www.tripadvisor.com/Profile/DayTrip597326
50,Very nice view and walk. Nice place to see birds and surfers,"Very nice view and walk. Nice place to see birds and surfers. Parking is $3 for an hour. Overall, we enjoyed it. Consider spending about 1 hour max.",https://www.tripadvisor.com/Profile/T8875XUpierrea
50,Stunning,We drove up the coast Malibu Lagoon State beach very early on our first morning in LA (jet lag). But it was so worth it. The beach was deserted except for the 2 of us & a paddle boarder.Beautiful calm seas & golden sand.well worth a visit.,https://www.tripadvisor.com/Profile/bl0ndie72
50,Crowded PCH and a nice beach,Crowded PCH and a nice beach. Outstanding place to watch and observe the surfers. Beach is often crowded. If you want to picnic and have a day on the beach go to Zumba Beach. This is simply a beach to watch and walk the Malibu Pier.,https://www.tripadvisor.com/Profile/Cavydad
40,Nice beach,"Warm day, uncrowded. Relaxing. Has bathroom, next store to the historic village. Parking was $15, but at least there was parking!",https://www.tripadvisor.com/Profile/marfaith2
50,Malibu Classic,"This is a Malibu classic, perfect beach to go to, the lagoon is awesome watch the birds and enjoy the beach",https://www.tripadvisor.com/Profile/MikeinMalibu
40,good view,"It is good for friends, family, surfers,and so on. It has grate view. We could enjoy nice atmosphere.",https://www.tripadvisor.com/Profile/kazh777
50,Little Gem,The Malibu Lagoon is such a cool location with the water sanctuary right there. The beach itself is really nice. And its close to where the surfers are - so its fun for surf watching.,https://www.tripadvisor.com/Profile/vailtravelgirl
40,Malibu lagoon,Nice place to be. Amazing to see how it's possible to have so many people and so many wildlife and space.Be careful to swim and surf in the right places (not the same!)The lagoon landscape is just wonderful for those who love birds and nature.,https://www.tripadvisor.com/Profile/Davric73
10,"The good, the Bad and the Ugly...","Our Godson, who loves to boogie board was visiting from Germany. He's a very sweet kid (16 years) and we took him here, just a bit north of Surfrider beach. The lagoon beach itself is decent. You arrive there after walking through a lagoon filled with birds. We saw some snowy egrets on the way. Our good time, though, ended after we sat down on the beach between the two orange flags just north (I think) of Surfrider Beach. We had stopped at the lifeguard tower and had checked the info, so we knew it was ok for him to boogie board between the orange flags (the tower chalkboard explicitly stated so). Once we sat down, though, a lifeguard sat down next to our Godson and really hassled him, telling him that the beach ""IS FOR SURFERS ONLY!"" and that he was not allowed to boogie board!! That, we knew was a lie. We were polite but told the guy that our Godson was going to boogie board and that was that as far as we were concerned. The lifeguard (who by the way looked as far away from athletic as a guy could look..) wouldn't leave and kept insisting that if our Godson ""bothered"" the surfers there would be dire consequences for us. The guy was beyond an a*hole and, a few days later, we reported the incident to the state park system. Completely ruined the day for us!",https://www.tripadvisor.com/Profile/Hakally
50,Worth the walk,It is a bit of a hike from the parking area but the walk to the beach is aside the lagoon which is packed with wildlife. There's these jumping fish which is just a wild thing to witness.,https://www.tripadvisor.com/Profile/fayegarrow
40,Cool stop on the PCH,"We were on a road trip up the PCH and stopped here for about 2 hours. The weather was beautiful, the skies were clear, the conservation efforts are a real perk of this attraction. We didn’t see much wildlife but we were here during the middle of the day and I believe they come out more in the evening. Great stop along the PCH and I do recommend you check it out.",https://www.tripadvisor.com/Profile/G3743BSdaniela
50,First visit to a beautiful lagoon - well worth more visits!,Was thrilled to see such a beautiful and well kept lagoon. Impressed with the conservation efforts to maintain the natural habitat and encourage wild life and vegetation to maintain the beauty of the area. Easy access to the beach with excellent surfing.,https://www.tripadvisor.com/Profile/377Rosa
50,Just Spectacular!!!,"What a place!!! How can you describe perfection with out seeing it with your own eyes?? Well when in LA, take the drive up the PCH and see this for yourself. Just amazing!!!",https://www.tripadvisor.com/Profile/coachee1313
50,A Post Card Everywhere You Look,"This area of Malibu and along the beach is just amazing. The vistas of the mountains coming right down to gorgeous beaches is unlike anything I've seen! Beware that the Pacific ocean is very cold, but the views are just stunning! Candidly, this should be a ""bucket list"" item for all beach lovers like myself. I am so glad I got to see it. God's gift to mankind!",https://www.tripadvisor.com/Profile/607jayb
40,"Quiet and nice beach, close to the Malibu Pier","Malibu Lagoon State Beach is a quiet and nice beach, close to the Malibu Pier, with good surfing for beginners, and also shore birds watching.",https://www.tripadvisor.com/Profile/ochassot
30,Nice Stop Off of Pacific Coast Highway,"I stopped here with my family on the way to another State Park in Malibu to go camping. It was a nice spot to stop and eat our picnic lunch. We walked on the path that lead to the beach. On the walk we saw some sea birds and fish jumping out of the water. There were areas of the laguna that had a very foul odor and we saw a couple of dead animals while walking on the path. The beach at the end of the path was nice and there were a lot of surfers coming and going throughout our two hour visit. There are port-o-potties available at this park. Just like other California State Parks, there is a cost for parking with hourly and daily rates available.",https://www.tripadvisor.com/Profile/Duffyruns
50,"Lovely beach, fantastic wildlife.","Visited this beach for one day, the sand is lovely and the sea was full of body boarders and surfers.Part of the beach is taken by the lagoon, if you like bird watching you will be amazed.Heron, Egrets and pelicans.Round the bend and along the beach are all the lovely beach houses, also a sight to see. It reminded me of the film 'Spanglish'Lovely place, camera definitely needed and binoculars too if possible.Just wish we had more time to spend more than one day here.",https://www.tripadvisor.com/Profile/663margaretn
50,Bird watching and laying out,Yesterday my wife and I and our kids went to the beach we had a great time with the kids. We parked across the street where we were not requires to pay for parking. It was a beautiful day,https://www.tripadvisor.com/Profile/R5259XVjohnm
40,"Beach, wetlands, and surfers",We took a short walk along the path to get to the beach. There are several signs describing the ecology of the area. Lots of bird life in the lagoon. It was amusing to see a rusting VW minibus on the beach at the end of the path. Lots of surfers off the beach.,https://www.tripadvisor.com/Profile/chitownsam
20,Let Down,"The drive from Santa Monica to the park was the most interesting part. California is experiencing a drought, so that may have contributed to the lack of water in the lagoon. However, all we saw was a mud pit... so we turned around and drove back to Santa Monica. At least we can say we drove along the Pacific Coast.",https://www.tripadvisor.com/Profile/Macon08
50,Lovely: BUT PLEASE RESPECT NATURE,"They have done a beautiful job restoring the wetlands here. You can see many species of birds and the tidepools are beautiful. BUT I saw many people sticking their hands INTO the living tide pools and pulling things out. SOme were taking things home?! PEOPLE these are living things. Protected. this is actually a protected natural habitat. do not touch anything and please dO NOT stick your hand in the tide pools. even if you see a shell uninhabited,,, this serves as a future home for another sea creature! This is not "" free shells time""! and also you are not being more respectful if the shell is empty and that is the only time you would ' take it"" . Just do as the signs say and DO NOT TOUCH the tidepools . RESPECT NATURE. Live it, learn it. Thank you.",https://www.tripadvisor.com/Profile/lucylover44
50,Gorgeous Beach,I went with my husband and teenagers today. The weather was wonderful and the views were stunning. It was a nice surprise how our teenagers quit texting and quit with the Snapchat for the two hours we spent walking on the beach. We had such a great time together!,https://www.tripadvisor.com/Profile/7books
50,Great spot to walk and relax,"This is a great little spot right off the PCH to pull over, stretch your legs and enjoy the scenery. You can look south towards Los Angeles as the coast bustles with homes and buildings, or look right in front of you at the lagoon and beach where birds and nature exist as they have always done. Sunsets are great from this spot, but there are no facilities, so be forewarned.",https://www.tripadvisor.com/Profile/bsimonis
