50,Superb creations,,,https://www.tripadvisor.com/Profile/permia
40,Very Nice Place to Spend an Hour or Two,,,https://www.tripadvisor.com/Profile/Fletch1946
40,"Out of the way, but worth a detour",,,https://www.tripadvisor.com/Profile/operalover939
40,Hidden Gem,,,https://www.tripadvisor.com/Profile/Bruinjeepman
40,Hidden on UCLA Campus ...,,,https://www.tripadvisor.com/Profile/dblmed
40,Engaging sculptures on display on UCLA campus,,,https://www.tripadvisor.com/Profile/KriksPicks
50,Glorious days,,,https://www.tripadvisor.com/Profile/taj45
50,Go to the Murphy Sculpture Garden in May,,,https://www.tripadvisor.com/Profile/StephenWilliams00
50,One of the best in the west!,,,https://www.tripadvisor.com/Profile/pblythe
40,May is the best month,,,https://www.tripadvisor.com/Profile/Ambersea
40,great part of UCLA grounds tour,,,https://www.tripadvisor.com/Profile/micchio
