50,Historic Single Screen Theater,I believe that I remember reading a plaque here that said the team that built the Egyptian Theater also built this one. It is really cool on the outside and inside. It is like a slice of history. We went to the midnight screening of the anniversary of Who Framed Roger Rabit. The experience was freaking great. I will go back.,https://www.tripadvisor.com/Profile/WizardToby
50,My Favorite Movie Theater,"Yeah, they only have one screen and play a couple of movies a night, but I love this place. The classic theater atmosphere makes you feel like you're catching a movie in the 60s. Every seat has a good view of the screen, there is plenty of leg room between aisles, and the picture quality and audio of the films are extraordinary. They accept movie pass, and their tickets are priced fairly. Can't think of one complaint, will definitely return again soon.",https://www.tripadvisor.com/Profile/187mikew
50,Beautiful Single Screen Movie Palace,"One of the few remaining old school, single screen movie theaters in L.A. Good sound and projection, reasonably comfortable seats, but just as important, it's not a boring black box. This theater actually has style. They seem to alternate between mainstream new movies, eclectic indie films, and cult classics. Only downsides are horrific parking, and it's hard to get to if you don't live in the area.",https://www.tripadvisor.com/Profile/SharkStormsRUs
50,Great location for movie viewing,Recently saw LaLaLand at this theatre and it was great. The seats offer more leg room then you will ever need. The sound and picture were excellent!,https://www.tripadvisor.com/Profile/tikidee
50,WOW What a Theater!! (Ignore the surrounding area),"Wow, I love this theater. The inside is decorated like an Egyptian temple. When we arrived I was unsure about the area that the theater is located. The surrounding buildings are decaying and the area is dirty. BUT, when you enter this theater, you are sent back 5,000 years. I love it!!!!",https://www.tripadvisor.com/Profile/Sealife1960
50,Worth the visit.,My second visit and still a great experience. If you want to save some money you can catch a matinee for $6.50 which is $3 less than the evening session but you won't see Victor dressed in the movies theme. Parking is difficult but if you are shopping at Vons across the road you might be able to squeeze in a 2 hour movie.,https://www.tripadvisor.com/Profile/LuckyPhil21C
40,Enjoy a Movie In a Vintage Theater In Holllywood,Just one movie theater but what a beautiful one! Plenty of leg room is the great thing about this place! Beautiful Egyptian Style inside. Watch the permit parking because we did get a ticket on the side street. Besides that it was an enjoyable experience!,https://www.tripadvisor.com/Profile/teresaw353
40,New movie in classic setting,"The movie we saw was pretty dull (San Andreas, yawn) but the theater was delightful. Wish I had been able to return for another movie while in the area. Such fun to be in a lovely old setting. Makes our modern shoe boxes look pretty awful and characterless.",https://www.tripadvisor.com/Profile/160lynnj
50,My Favorite Theatre,Do you want leg room for your movie? No one has more. Do you want a classic theatre redone to remind you what the cookie cutter movie theaters should look like?This is a great place to see s movie,https://www.tripadvisor.com/Profile/BNW-SoCal
40,A time capsule.,"This place takes you back to a time when movies were the new form of entertainment. There was a sizable audience for a Tuesday night so word is spreading. It's not about the technology but the ambience of the place that attracts.Huge leg room, real butter on the popcorn and the famous in character ticket collector - all great.",https://www.tripadvisor.com/Profile/LuckyPhil21C
