50,“Cusco the place to be”,Cisco is a very nice and clean town. It's architecture is very nice. Well known for some festivals as well. Cusco is the capital of the Incas
50,“Homecoming.”,"Whenever we arrive back into Cuzco it just feels like coming home. It has such a warm, welcoming feel & nowadays the city is so well policed that you feel totally safe wherever you go. It is also a very clean city. Shopping is amazing with all the little alleyways full of shops & markets all over the city. You will spend a lot of time taking your purchases back to the hotel before starting again. Fantastic place - one of my favourite places in the world."
50,“Definitely Visit and Explore Cusco”,"We travelled right through Cusco initially to go to Ollantaytampu before we went to Machu Pichu because we were a bit concerned about altitude sickness in Cusco. We had thought about just passing thru Cusco on our return trip from MP to Lima but friends and other travellers told us we would be foolish not to explore Cusco. We were really glad we heeded that advise and spent 2 and a half days there. It was fantastic- lots of great places to see and explore( historic and otherwise), many great restaurants, shops, etc. and in the end we had no problem with the altitude"
50,“Magical City”,"The old town part of Cusco is magical with its cobbled streets, many museums which display endless treasures of the Inca as well as many buildings having foundations built by the Inca. The shopping is wonderful for those hunting for baby alpaca and a great place to start getting used to the high altitude before Machu Picchu."
50,“One of the most incredible places I have been to”,We spent a day and would have loved to have spent longer. An amazing civilasation brought to an end by the Spaniards. The buildings etc are still in great condition and the atmosphere is overwhelming and at times eerie. A place that needed to be visited
40,“Cultural”,"In Cuzco the cultural tourism is very interesting, some agencies include the guide and the visit with relevant information to know the history of these great culture."
40,“Cusco”,"Cusco is famous to be used as a base for many backpacker before you go to Machu Picchu. You will find people resting and organizing tracking. On the other hand you find a whole bunch of parties all over town, such as Wild rover and mamma Africa, those are the best parties for sure!"
40,“Peru Trip”,"Cuzco is an exciting and vibrant city. Museums, colonial churches, and shops abound. Add the interest provided by the indigenous people and their crafts and it makes for a wonderful experience. Since my visit to the city was one stop on a multi-city tour, if possible, I would recommend spending at least 2 days exploring Cuzco. While there wasn't time to visit the San Blas district, I would recommend it for a look at fine crafts and artisan's work."
50,“Vibrant city”,"A very buzzy city, full of culture and history with lovely friendly local people. The open top double deck bus tour is good."
50,“Apu Andino Travel Classic Inca Trail”,"I went on the 4 day Classic Inca Trail with Apu Andino Travel in Aug 2012 and would highly recommend this company. I had read a lot about rogue companies prior to booking so i was a little nervous that I might get scammed going with a smaller, less well known company but I am so glad I took the risk! They turned out to be a very honest and reputable company and made the entire experience from booking to arriving at Machu Pichu flawless!!Our guide Antonio was very personable, knowledgable & entertaining. The service was second to none with promt responses to emails on the run up to my trip, good preparation advice, a personal visit from the guide the night before the trek to finalise arrangements.The trek itself was truely amazing! Antonio was very considerate of the differing levels of ability within the group and made sure that everyone got the most out of the experience. His stories were interesting and well timed. The porters were very friendly and attentive to our needs. The food was amazing throughout the trip!The whole experience was amazing and I would definately recommend doing this amazing trek with Apu Andino... you will not be disappointed!"
