50,“Beautiful place and people”,Having a great time in Addis Ababa!!!!! Lots to see and learn about. Dress appropriately in case it rains.
50,“Mercado/guide”,"We were so fortunate to run into Kibru Tesfa at the airport. He was chatting with someone else but took pity on us as we waited for quite a while for our shuttle. He introduced himself as a guide and we contacted him the next day to take us shopping and to experience a coffee ceremony. He took us through the overwhelming Mercado with ease. He found the items we were looking for, negotiated prices and even kept us from being hounded by other over-eager sales people. He even negotiated having alterations put into a purse I bought. Not only was he knowledgable about the city, country and history, but he is very personable and allowed us to get to know him and his family. When we go back, we will definitely contact him to take us around. Kibruyisfa Testfa, guidekibru2004@gmail.com, to contact him."
50,“13 months of sunshine”,"Ethiopia is one of those countries you are drawn back to time and again. My husband has had several International consultancy work here so have lived and now constantly visit as we have so many friends and colleagues there. at the moment Addis is like a building site as new hotels and restaurants are springing up and there is an overhead transit rail line being built, not to mention the new roads. In a few years it will rival some of the bigger international cities around the world. However, there is still lots to see and do. There are some great photo shots of the city from surrounding hills, magnificent churches, museums, old buildings and excellent spicy foods to try and extremely friendly and hospitable people to meet."
30,“city of potential”,fantastic friendly people....a city and country of exceptional potential and growth opportunities...would love to go back soon
50,“The safest friendlier city in Africa”,"There is a lot of historic museums and places to see in this city.I liked the fresh food, the hospitality of the people, the mountain view, the museums, specially the Ethnological museum.I did not like the Zoo. It's too small. And the lions look very sad. for someone who believes that animals belong to the wild to see them in a small cages."
30,"“Good city, but still in a poor, developing country”","It is certainly an experience to visit Addis Ababa, and the city is one of the most approachable large cities in Africa in terms of safety and security. However, still not a beautiful city for tourism, quite poor, and the attractions are not very well developed."
50,“day tour with Temesgan Bitewlign - he is fabulous!”,"I was in Addis a few weeks ago on a business trip and decided to stay one extra day to see a bit of the country. I'm so very glad I did this. Temesgan was recommended to me by a friend in New York, so I had arranged with him to hire a driver and take me someplace cool......which he did.....we drove three hours outside of Addis to a beautiful crater lake and hiked down to the lake. From there we took a rowboat out to a beautiful church and walked around this uniquely beautiful place.Temesgan is an amazing tour guide. His English is perfect, he knows the history and current events of the country inside-out, and he's just a lovely guy to spend time with. I highly recomment him as a tour guide if you are lucky enough to be spending time in fabulous Ethiopia. I will be back, soo, I hope. when I do come back, I will definitely be calling him. Loved the country, people, culture, landscape & food.....a very cool country!Price from Hamilton, Bermuda"
50,“Addis Ababa”,Well first of all me and my sister are named after the capital of Ethiopia which is Addis Ababa ( Addis Is my name) But that's not the point. The point is when you go there you'll feel at home and it will change the way you look at life. I want to go back again!
30,“Old Majestic Addis”,This sprawling metropolis has a strange mixture of African decadence and religious splendour .Sprawled in the city of idlers ( no jobs) people strutting here and there and yet the Churches have all ostentatious symbols .There are universities which are big and busy and restaurants for tourist's delight ...Taxi drivers tend to overcharge and it is better to agree to places of interest you wish to visit in the trip before boarding one .
50,“addis abab is interesting city from which i have visited countries specially the people”,very kind people positive attitude and has very interesting city and national museumwith miracle lucy skeleton
30,“Fascinating culture. Limited infrastructure. ”,"Ethiopia has a unique culture, and friendly if somewhat retiring people. I always felt safe on the chaotic streets even though I never saw a policeman. Very little in the way of tourist infrastructure, and the city is full of rubble due to the building boom. The continent's largest open air market 'Merkato' is a must see for the resilient and brave. For the intrepid traveller I recommend a visit before it becomes a tourist trap."
40,“One has to believe the growth of this city”,I am visiting Addis Ababa since last 12 years or more. I have witnessed the development of infrastructure during last 5 years. What a growth! Unbelievable. One thing I would like to say is about people of Ethiopia. Ethiopians are very good at heart and one can trust for everything. I love this city and Ethiopian food too.
50,“Nice Place”,Good weather and very friendly people - Absolutely a safe city - cabs are easily available but I suggest to hire the hotel tourist cab for easy travel to places of interest
50,“Nice place to visit”,I walked daily to enjoy the place.....safe place .....nice people .... lot of homeless present everywhere ...lot of beggars .....lot of people walking everywhere.....
40,“Travel in Ethiopia”,"Hello,douglas I’m from GermanyA week ago I came back from Ethiopia .I spent around 1 month there.As I’m so impressed I just wanted to share my experience with more people.Unexpected for me I met awesome people .Many many greetings to our tour company.The guy who organized all trip is called Alebachew Abebe- Alex.I fully appreciate the great job that he has done.Alex – thank you so much.This is his email alebachew_2005@yahoo.comhttp://www.simienmountains.com/I’ve traveled in a lots of countries,but for me this was the best support and service.We spent 8 days inSimien National park and all the time people from Alex’s company cared about us to feel comfortable.The chef was the best,his soups were delicious.The mountain guide-Irga was really good .He knew the names of all the birds,animals and flowers,all about geography and history of Ethiopia and it was very interesting to listening him.He makes us feel so nice in his company.For the people who love mountains I really recommend to visit Simien mountains.It’s definitely worth.Fantastic views and huge space around.Feels like in photo of National Geographic.To hike to the highest peak in Ethiopia was a great experience.From the cities mostly I was impressed by Lalibela and the rock"
