50,“A must see!”,When I was here last November it was raining cats and dogs.Pick your day as I did this time and you will get some amazing views.I took many great photos from here.It starts with a walk through a museum where you can take in the old world charm and then if you like you can get blessed by one of The Monks.I experienced this as did many other foreigners. A continual chant as you wonder around helps with the ambience of the visit.
50,“INDIE Bric a Brac accessories for unisex”,"Indie Bric a Brac and accessories shop, is like a breath of fresh air, located at 45/8 Soi Sukee, Ao Chalong, Phuket, They sell an array of things but I was looking at the cotton shirts which are ideal for the Phuket climate in the tropics, they also sell oversize clothes which are very hard to find anywhere in Thailand. it's a unisex shop so should be able to find what you want.The shop is owned by Jui who speaks fluent English and you will have no trouble communicating with her, if you don't see what you want ask her, she is always willing to oblige,"
20,“If I Knew Then What I Know Now”,"My boyfriend and I decided to live in Phuket for 3 months. Luckily, we work from a laptop and can be anywhere. It's our first visit to Thailand. We chose Thailand for its warm, tropical weather, beaches and as an inexpensive place to live where our dollar would go far.We decided to stay 1 week in Patong to figure where we wanted to settle. After driving around the island with a guide, we chose Kamala. It's a much quieter town just north of Patong.Let me first say what we loved about Phuket:We love not driving a car and taking our scooter for drives.We love that its not cold. Ever.More importantly, we love the local people. They are so friendly and helpful.We love getting a 1 hr massage for $10.00USWe LOVE the food and can have 2 Thai dinners with 1 bottle of water for $4.50.We love driving the scooter to Jungceloyn to go the movies every Wednesday to a fabulous theatre to see the new releases for $3.40pp!We love walking Kamala beach at dusk to watch the sun set.Here are some things we did NOT know before arriving:Lodging - cost us more than expected. We had difficulty during high season finding a 1 bedroom condo or apartment to rent. We finally found a 2 bedroom, modern condo 6 min from the beach with a small kitchen for $1000 US a month. This was over our budget of what we expected of $600 per month.Beaches- From pictures, we expected to find clear blue/green waters and pristine beaches. In Patong and Kamala, we found overcrowding of rows and rows of beach chairs and quite a bit of trash on the beaches. You won't be able to see your feet while in the water. We took a day trip to Phang Nha Bay where the water was more beautiful. Our guide explained to us the increased boat traffic and tourists have changed the beaches here.Fellow Tourists- This is a delicate area. As I don't want to seem prejudice, we were surprised at the amount of Russian tourists who visit Phuket. The local newspaper stated they are the number 2 tourist who visit after the Chinese. The local newspaper went on daily about problems between them and the locals, and our guide in Bangkok stated there are problems in Phuket with the Russian mafia. We came in contact with them as we they cut in line ahead of you at the grocery, airport and hotels. As a whole, they made our vacation less enjoyable due to their lack of friendliness, respect and sometimes outright rudeness.Cost- if you decide to have a non-Thai meal, you will pay close to US prices. If you buy non Thai food at the grocery store, you will be paying at least double you would back in your country due to the import taxes imposed. Same goes for wine and liquor.Personal grooming- While I was happy to find a few places to perform a ""Shellac"" OPI polish, I was shocked they all charge $34 US and for a Brazilian wax, $25-$30. If a 1 hour massage is $10,why so much for nails and waxing? Because only tourists have these done, not locals.Overbuilding- The island is awash in construction of new hotels and condos everywhere. With very limited roads and NO car parking, we see this beautiful island being overdeveloped very quickly.We also visited Chiang Mai and Bangkok. We preferred Chiang Mai to Phuket because of its cheaper prices, bigger variety of restaurants, including a few American restaurants (after 3 months, comfort food from your country would be a nice change). We did not see a big influx of Russians in Chiang Mai and enjoyed our stay there."
20,“Over crowded Phuket”,"I made my first trip to Phuket in the mid 70's and have returned many times since, the latest around 7 years ago. Needless to say there have been huge changes over the years and I expected to see a lot more people there during our Feb 2013 visit. However, nothing could have prepared me for the hordes of people crowding the island, the beaches and the day tours to outlying islands. A crush of new tourists are arriving, many from China and Russia, and often on non stop, wide bodied flights. This is on top of an already large number of tourists visiting from other countries and from within Thailand itself, and my perception is that the sheer number of bodies is overwhelming the place.Fortunately we had a nice resort away from the crowds so the visit was not a total loss. If you love wall to wall people, go to Phuket, but if not, I suggest you look for some less crowded places in the region."
50,“Driving in Phuket”,"Phuket is best viewed through the car window. On our visit to Phuket in July 2012 we rented a Honda Civic 1.5L Automatic for our 5 day stay. The experience was better then our expectations. The driving in Phuket is real treat for drivers who love winding roads through the lush green mountains and sandy beaches. The traffic is usually very sane and everyone seems really cautious for some reason. But driving without a GPS will be frustrating i gather. Scooters usually r driven with their head lights on so can be spotted from far away. Phuket is not a very huge place so getting from point-A to Point-B is usually 30 mins max from one end of island to other. Routes r mostly well marked in English. and there are mainly three main routes in the Island that r mostly used to get anywhere. Route 402 should be the preferred way to anywhere as it has adequate number of convenience stores and gas stations. And you can go anywhere on the Island from this route only. The other routes r more sceanic as they go through the mountain range or less popular beaches.Finally, for anyone planning a visit to Phuket Island, i'd receommend hiring a reliable car and commute on that only. Its the best thing to do to experience the real beauty of the Island."
50,“phuket scooter hire”,"hi to all members well just got back from phuket and while i was there i hired a scooter , I had no problems with this as i took all the safe gaurds first of all you need to have an international diving permit from the post office for 5 pounds . You will be stopped by the police AND FINE 50 POUNDS ON THE SPOT if you dont have one next i took a picture of the bike i was hiring so i had no come backs They will charge you if you damage the bike insurance is not a problem , you dont have it so you have to drive safely , the roads are not as bad as people say and you get to see a lot more than the resort just be carefull"
40,“Phuket taxi and cost”,"To make stay more pleasant and not singled out for extra costs, this is my experience for Prices for taxi's or tuk tuk's around phuket. **these prices are during off-peak months.Kata to Karon 200Karon to Patong 300Patong to Kata 400Airport to Kata 600 ( yellow metered cabs)Kata to Airport 800*do update if you were offered lower so we can all benefit."
50,“Phuket - Loved it!”,"Family of 5 went to Phuket over Easter & stayed at the Outrigger Bang tao. (see separate review)This was the first time we had been to an Asian country so it was going to be an interesting experience. Admittedly we were not doing a truly Thai cultural vacation but more a go & see what happens. The only thing I booked in advance was the Simba sea trips tour to Phi Phi islands due to its popularity & great reviews.Once we collected our luggage & walked through arrivals at Phuket airport, I noticed the shock register on my family's face as we were solicited to by a number of tours, transport & hotel sales people. It was noisy & loud & different.They all looked at me like where have the hell you brought us to? In summary here are some points to considerWe hired a car - Driving in Phuket is manic, signs everywhere, people everywhere, power lines, utes full of people, dogs & no real adherence to road rules. Just chaos everywhere but somehow it works. The roads are good & well signed, however it takes getting used to & I am surprised there was no real road rage.Patong - Great place for day shopping & a must see, however it is reeks of seediness, sad & lonely old men, young Thai women in bars & a place for the desperate. As i have kids I am glad we didn't stay there, however if it was just me & hubby a night or two would of been a hoot! Great place to visit but too noisy to stay. Great for backpackers, couples, party goers & the desperate.Phi Phi Islands - Did a day trip, however if you can stay a couple of nights & get a longboat to take you around, it is truly beautiful & a world away. Just pristine!Elephant Trekking - Get off the island & go into Kho Saok national park where you can combine an elephant Trek & canoeing experience in one day. Great value & a full day. There are plenty of elephant rides on Phuket, do your homework.Overall what started off as shock ended up growing on me & I fell in love, with the simplicity of how people live & the people themselves. You could not meet a more accommodating race, that give you a smile with everything they do. Try to learn a little basic Thai & use it, watch there faces light up when you have a go. Ask the people questions about there lives.They love kids & they go to such lengths to please. We got lost trying to find Phuket Zoo so I knocked on someones door & asked directions. I didn't understand Thai & he didn't understand English but we were both smiling & somehow we communicated & we found the zoo with his directions. It is cheap to eat, shop & basically a great affordable family holiday. It was hot, some places smelled, there was poverty combined with a sense that it is trying to become modern. It is pretty & tropical & in a sense you feel isolated, but it leaves a lasting impression & touches you as you realize how simple people live & they smile & yet we have everything and dare complain. I have a new respect for Thai people & how hard they work. I will go back again one day but explore more."
50,“One of the Best Night life in Thailand”,"Phuket provides one of the best nightlifes. It has the sun, the beach and partying hand in hand. Phuket's reputation as a partying hotspot is well deserved with an international crowd of revelers . It has ample number of Go Go Bars, ladyboys cabaret shows, discos and clubs, live bands and jazz features.It Patong beach is always crowded. Like all night owls, Patong's liveliest party zone becomes closed to traffic and ready for action in night! Famous for its raunchy nightlife, Bangla goes all out to entertain with girls, beers and music that increases in volume as the moon rises. Jammed most nights year round, it's actually totally unthreatening and lively place to walk around as bars compete for customers."
50,"“10 Years on and we return to Phuket,why did we wait so long”","We have just returned from our trip to Phuket after nearly 10 years away,trust me it is more beautiful than I remember.I am a bit of a Bali addict,but by the end of this trip I may just have a new favourite destination.We found the island very easy to get around,you have to hire a bike,so easy and if you get pulled over by the police just show your Aussie license and they send you on your way,no bribery required.The island is very clean and traffic not as manic as Bali,food awesome and night life great...Do yourself a favour and visit gorgeous Phuket.."
50,“my favourite place in thailand”,"very nice place to enjoy your holidays and ,nearby phuket is lots of island like phiphi,krabi and its nice place for people who love scuba diving ,lovely corals and lots of color ful fishes under water,lovely place to enjoy night life at its best at bangla street in phuket ,lots of beatiful girls and also lot of good disco specially ,tiger disco"
40,“Great Place for long holiday”,I have never been to Phuket Thailand. So I have no expection of the town or the people. BUT I must say it turn out ok and the trip was excellent.
10,“Blue Canyon Lakes golf course”,"Went to play golf at the Blue Canyon golf couse, lakes course. it is rated amongst the top courses in Phuket. played at the end of April 2011. the course was in terrible condition. we had booked a tee off time but on arrival had to wait for over 10 minutes to be finally escorted to the golf carts. the refreshments huts did not have cold towels, staff were not friendly and did not care. very disappointed considering it is not a cheap course to play."
