40,Try to visit if you can,"It’s only a small attraction and you will only spend 25 - 30 mins in it. It only costs 7us and is run by local volunteers, they are really enthusiastic and have a lot to tell. It isn’t going to take your day up and would be really good for children.",CWD360
50,Cute little aquarium,"Not very large, but interesting displays , staff was very helpful and informative. More geared towards children.",mgtt51
30,Small aquarium under the pier,This is a small aquarium located under the pier at the front end of the beach area. There are a lot of star fish and small aquariums for children to learn all about the star fish. We were there during the exhibit on how starfish eat. The price to get in is $7 and they have a number of activities for children.,Charmain D
30,Cute and small but needs some help,"This is a cute and small aquarium near the Santa Monica Pier. It cannot be compared to other big ones and the small entrance fee reflects so too, but it needs some help and some cleaning too.",F-F
30,Cutie but needs more attention ...,"Cute little addiction on the pier for a non stop walk through to kill some time ... good variety for a small place but the fish and the tanks and all around need immediate attention / cleaning ... the small fee USD 5 , very good but not enough for the maintenance of the place apparently ... Enjoy !",Joa P
40,Heal the Bay,"An interesting compendium of sea life combined with touch tanks and educational items make for a worthwhile stop-by.An important aspect of the mission is looking after the bay, raising awareness of the threats to it, including ubiquitous plastic pollution.",permia
50,Little gem,Tucked away under the pier and tiny compared to most aquariums. However packed with local sea life and plenty of staff on hand to talk you through whatever you see. Touch tanks for starfish and other shellfish. Small but perfectly formed,Sarah V
30,🐙🐙🐙,Cute little aquarium. Cheap entry ticket price. The water tanks need a bit of cleaning but nevertheless this is a nice quick place to kill an hour.,Emirati Vacationer
40,Worth a quick stop,If you are at the Santa Monica pier the aquarium is worth a quick visit. Admission is a modest fee that goes to support the educational mission. There is one room with several displays. The touch tank had a variety of different animals. The staff was friendly and enthusiastic. I think it would be really fun for small children too.,LSQRD1
50,Very small but good value for the price,"For only $5 it was actually a very informative aquarium and the animals seemed well-cared for. Most, if not all of the fish were local to the SoCal area and they had workers to answer questions. For a small, one-room aquarium they have a lot of species of fish.",Corbin B.
40,A cute little aquarium,"This is a very small aquarium under the pier at Santa Monica. It cost $5 to get in. I loved the shark pups and the area where you can see the shark egg cases in tanks. There is also a little touch tank as well. The staff were very friendly, and it is super easy to navigate. Worth a stop if you love the ocean!",hmill42894
50,Excellent Little Aquarium!,"Although it is very small, the aquarium has a wide and beautiful array of different species and the staff is incredibly informed and friendly. The touch pools had cool animals that we had never seen at other aquariums, like sea slugs and crabs. The overall theme of cleaning and preserving aquatic territories is a good message that they did very will conveying. Overall, a fun experience!",Sydney W.
50,Adorable Aquarium for kids,"A tucked away surprise for the ocean lovers both young and old. Aquarium is quite small in comparison to most but has a wide range of exotic ocean life to be viewed. If you are interested in seeing what lies below the ocean waters that your walking next to along Santa Monica Pier, this is a great place to visit.",MLuiso
50,Excellent staff,"This is a very small aquarium, but for a minimal entry fee, it is well worth it. We got to see the staff feed sea horses and they let us feed sea stars. My kids loved it. The staff was so fantastic, especially a man named jack. He was so knowledgeable and really seemed to love teaching my kids about the various marine life. He really made our trip to the aquarium extra special.",Brooke014
30,"Very, very small","We considered the cost of admission to be a donation because there just wasn’t much to this museum if you didn’t have small children. However, I’m sure this would be a great place, close to the beach, if your little ones needed some time out of the sun but weren’t ready to go back to the room yet.",D R
50,Amazing experience,Free aquarium for adults to learn and touch the various types of fish. great experience for all. 2 story.,maso61
40,Nice Place,Santa Monica Pier Aquarium is a nice place to spend some quality time. The place is little small but still you can enjoy here.,Hardial_13
40,A colourful array .,"Can't remember the last occassion when I went into an aquarium , this visit better than any before so many more species than I could have . Some I do not remember seeing in my life til now . Brilliant .",raymonddavies
30,Small,I was expecting to see a bigger place but I guess if you are going with small children then it’s ok. They have touching pools and if you stay long enough you can feed the sharks (I don’t know if it’s everyday or just selected dates). You can see everything in an hour or so.,Cin
50,Big things come in small places!,"This is one great aquarium for such a low price. I came with my daughter and her friend and only paid $5!!! For such a tiny place, it packed a lot of fun things to do for both kids and grown ups. We showed up on time to feed the starfish which was super cool! Also the staff here was super friendly, open to questions, and very encouraging to participate in the activities. You're in and out in one hour tops! For $5, I feel like I got more bang for my buck than spending $30 at the aquarium of the pacific in Long Beach. Don't forget to say hi to those beautiful eels in the entrance!",The.BrokeTraveler
40,Fun Place,"Enjoyed a fun filled afternoon with our 3 year old toddler. Did some rides, did some walking around and enjoyed some the the street performers. Good fun.",MarcelU1968
30,Nice touch pools!,"A great place to quickly bring the kids if you want to have a bit of fun for 30 minutes or so! The aqarium itself is quite small and doesn't have a lot of space.If you're looking for something with sharks or dolphins then you'll be best going to another aquarium, however, it's a great little attraction next to the pier and the staff are very knowledgable and very very nice! They do also have touch pools which is really fun for kids and a great learning environment!Would recommend checking this out if you're spending a day at the pier but I wouldn't travel distance to visit! :)",AngelXena
40,Parking at Santa Monica Pier,"It cost us $14.00 per day at their public parking, if we had done our home work on the pier itself is $3.00 per hour. We only stayed for about an hour. I thought the pier would be more besides the rides. I liked Venice Beach a whole lot more",Frank R
50,Great Fun,"Yes, its a great please to take the kids to. I recommend it. Easy access and just the right size for young kids attention spans.",bill1241
