50,Great children's museum,"We've visited many children's museum and this is definitely one of the better ones. Our favorite by a fairly large margin is still the one in Indianapolis but our children certainly loved this one as well. We made our visit to Kidspace in February on a Friday. It was a nice day, which was fortunate as most of the best stuff was outdoors (the physics park, Arroyo Adventure area). Our kids are 7 and 6 and I thought they were the perfect age for this museum. We spent about 5 hours there and they could have kept going. Only drawback was that the adults have to pay the same admission price as the kids. I know adults have to pay at the Indianapolis museum but I would argue there is more for adults to do at the Indianapolis museum besides just supervising their children. Kidspace does allow folks to bring in their own food and snacks, which helps those on a budget.",snootchiebootchies
50,Family Visit,What a great day! Our family had a great visit while visiting with an 18 month old.Plenty of activities to keep the entire family entertained.,Shannon Moler
10,Filthy,Filthy dirty and can do without.If you live the chuckee cheese crowd - you will love this place! Bring all your baby mammas!,LAGuy534
50,The kids loved it!,"This is great for kids! There are so many things for them to do there! Adults will die of boredom, no doubt, but the kids will CRY when they have to leave (mine did). Bring swimsuits and towls for the little creek to wade in. Oh and the kids cafe is a bit unrealistic and insane what with their menu choices. I'm sorry, but you can make vegetables look like any animal in the world, and the kids STILL won't eat it - an you've just spent 24$ for two lunches. Other than that, yeah, I'd go again. It was a home run for my kids! Very lovely for the littles!",Lili_A
50,Great for kids,"Your kids will love the variety of activities. You Can spend quite a long time there. We became members for several years to take the grandkids there. Really loved the monarch butterfly experience. also, they brought in truckloads of snow and everyone got to play in it. Spend at least three to four hours, maybe more depending on ages and interest of kids.",wheretonext08
50,Yes!!!,This is just the most perfect children’s museum! My little cousins love to come and just run free. They especially love making me climb to the very top of the leaf exhibit. We’ve been here a few times for birthdays and just because.,MarketingDiva
50,"Took the grandkids there, had a great time","Visiting the LA area we needed a place for entertaining the grandkids for a day. Kidspace was the perfect hands on activity, good for both the 4 year old and the 18 month old.",mrancer
50,Really great,Tons of things to do sure to find something every kid will like. Very active and engaging. Probably best for kids <10,bkct1
40,very nice place for picnic,Freshy air and soft green grass .It's very nice place for a familly gathering and picnic.specially with children.,정순 박
50,Not to be missed with the children/grandchildren! We're Regulars and Members,"Every visit to Kids Space has been delightful. Since the birth of our grandson, we have visited about 30 time and spent at least three hours . Best membership value and activities offered! We have celebrated Halloween and a Snow experience. Every time we go we participate in a different craft project where the staff is so helpful and nice. I like that the membership is accepted at other children's museums,too. The playground in front when crossing from the parking lot is great too!",Nancy
40,a cool kid's museum,"My family spent a long weekend in Pasadena/San Gabriel valley and we visited Kidspace. It's a nice area. We ended up parking a little bit away but walked through some nice park area.The museum has a gardens area, an amphitheater, a courtyard where kids can ride trikes on tracks, a pavilion with the opportunity to make paper airplanes and other things in their workshop, a tower climbing area, a green house, bottle rocket area, and their outdoor area has 12 hands on exhibits that help kids understand physics.They are open Tuesday - Friday: 9:30am to 5 pm and on Mondays from March 18 to September 2. They are also open Saturday & Sunday from 10 to 5. Admission is $14 for adults and children. But children under 1 are free.We liked so many aspects of this museum. My son liked smelling the ""fake"" animal poops. He liked making the paper airplanes. He thought the trike track outside was super cool even though he was pretty big for the trike. He also liked climbing to the top of the towers. We also liked the rockets and levels outside.This was a fun museum!",jelico8
50,Better than it looks,"Having lived in L.A my whole life, I have known about this place since my kids were little. I have never taken them here until recently and I am so glad I did. The pictures don't do it justice and that's why I have never taken the little there before. This place is designed for kids. Its not fancy and its not eye-catching, but it has all the elements that make it engaging and interactive for those little brains and bodies.Outside are numerous activity stations, such as large blocks, a magnetic pendulum, air ball guns, and tricycle rides. Inside are rock climbing activities, a play stage with lights and microphone, magnetic toys, dinosaur digging, craft area and a reptile room.My four year old boy spent 4 hours there playing and having a blast. It was paradise for him.There is also a cafe, which has kid friendly lunches and adult food as well. I'd skip this next time. The food is nothing special and I did see lots of parents who brought lunches from home. I would do that if and when we come again. There is a large outdoor eating area with plenty of tables and some cute water geysers that spurt up water periodically. The kids seem to like this as well, but we were there on a cold day so couldn't enjoy it as much.A gift shop sells lots of cool toys and junk. My son had to have the stuffed animal snake. Paid $14 for it. But worth it because he's been playing with it for 2 days now.All the staff are friendly and polite and helpful. I really appreciated the guy running the tricycles in the back. he was very nice, and engaging with my son when he was on the bike path.A great way to spend the day for kids.",cynsevgilim
50,Children science museum with perfect balance of indoor/outdoor activities,"This museum is definitely more interactive than most other children science museums that we have been to. It has a good balance of indoor and outdoor activities. There are 3 climb structures, an ant tunnel that kids can climb across and art nd crafts table. There are 2 tracks for biking where kids can learn motor control and hand eye coordination, as well as understanding signals and signs. A walk at the back hill expose you to many arts as well as the science of sounds. At the front, you can learn many science experiments by doing. It is fun and will definitely return on our next visit to LA.",sbudiman
40,Great place to take kids but really crowded during free time on Tuesdays,"Visited with kids from ages 3-1/2 to 9 and they really liked it although the crowds during free time on Tuesdays (from 4-8pm) dampened their enthusiasm (lines for many activities, out of craft materials, etc.). There are lots of cool things to do-- the kids I was was with enjoyed the physics section with a lot of hands on activities and experiments, a fun tricycle race track, an outdoor stream to wade in, a hawk's nest for climbing and going across a rope bridge, rock climbing wall, and very tall climbing features (about 3 stories and not adult friendly). I recommend this as a place to take kids-- ages 4-10 probably the best fit. Although the free is nice, it might be worth it to pay and go at a less crowded time (if there is one).",davisellu
50,"It's always packed on ""free day""","Yes, I have to be cheap so I try to head there on the one free day each month. But it is always packed. Still worth the visit with your youngun.",Robert L
40,What a Blast!,"My grandkids love this place because they can run, climb, hide, scramble, and do all those things that kids should be doing.",Paul T
50,A Young Scientist’s Dream,"This interactive museum is great for toddlers through elementary school kids. Lots of hands-on activities (pulleys, rocket blasting, block building) in the physics forest. Kids who like insects will enjoy the crawl through the ant hole. Bigger kids love the climbing towers, too.",kpws2018
50,Fun place for kids,We held our CAAEYC - honoring the educators 2018. It has full of discovery and exploration. I wished I brought my son here but hopefully someday I'll be back and visit this place again.,Jacqueline W
50,Fantastic fun!,"Wonderful outdoor museum full of great hands-on learning exhibits. Make sure to bring a change of clothes a towel and water shoes - your kids will get muddy and wet! Perfect day out with children, do not miss it!",Haley J
50,Great experience with a 2 year old!,"Spent three hours here with a two year old and could easily have been there longer. Lots to do with this age group, with the mud area being the biggest hit. Bring a change if clothes for the kids and let them dive in! The under three room was great, too. The staff were very helpful. Worth every penny!",Catslick1
50,Wonderful place!,"This place never fails! We have a wonderful time every time we go! My older boys love to visit all the fun places outside, while my youngest and I visit the baby area inside and have some mommy and me baby time. They really know what they are doing at Kidspace. It’s developmentally appropriate fun, while learning! A must if you are visiting Pasadena as a family, or even if you live in Pasadena!",Vanessa R
40,Limited for toddlers,"We brought our 20-month-old granddaughter here. She enjoyed it, but we were surprised at the limited hands-on experiences for the toddler set.One nice point was having a special room for the little ones (ECLC, Early Childhood Learning Center). If play areas are cross-overs with older elementary children, the toddlers are often over-run by the older kids and have little chance to try out the play areas. There was a crawl-through tunnel, basket chairs low enough for toddlers to get in and out safely, short slides, and lots of padding everywhere. It was also a nice surprise to have a storyteller arrive to read to the kids.There is a bathroom conveniently connected directly to the play area. Socks are required for adults and suggested for the kids.Outside there was a separate track for the toddlers with push trikes or trikes with pedals.A lot of the outside interactive activities were interesting, but geared more to elementary children.We were able to get our family discounts on the entry fee since we are members of a children's museum in our town that is part of the children's museum network.Free parking is available.",TravelingFan22
50,All kinds of fun,"Are you into art? or mud? or tricycles? or climbing? or spelunking like ants? or hot glue guns? or physics? or legless lizards? or building things? Then they've got that going on at kidspace.If you're two adults and one kid (like us), it's spendy. But there was so much weird stuff going on. At first, our kid was over-stimulated and just ran from thing to thing, but once she settled in, it was hard to get her to shift to a new activity.We eventually left with a doll we made in the craft area and the certainty that we'll be back.",Sawadee28
50,lots to do...,Took 5 grandkids here...ages 3-7..they loved it..lots of activities ...from walking among the dinosaurs...going into tunnels...riding bikes in a little track...they loved it..the staff was super helpful...both indoors and outdoor things to do...very close to the Rose Bowl...a great afternoon for the kids,eyeu
30,It's ok if you're in the area,"If you're in the area and doing a visit, sure, but if you're planning to get a membership, I would recommend Discovery Cube over Kidspace Children's Museum for the price. Highlights are 3 climbing structures that kids can do in couple minutes. There are other exhibits but they're not as engaging nor educational as CA Science Center. Worth a visit if you're in the area, sure, but I keep going to Discovery Cube or CA Science Center instead of Kidspace.",BigBoyA77
50,What a great place to keep children engaged,"As an ""adventure"" for our 4-year-old granddaughter, we went to Kidspace Children's Museum in Pasadena. It was a bit confusing to get there on the day we went because the Rose Bowl was hosting its monthly Flea Market the same day (the Rose Bowl is next to the Kidspace Children's Museum, which offers free parking in Lot I). Once inside the museum, it was all FUN for her. She loved the Pulleys, the Pendulum, the Giant Lever and riding on the tricycle track. Indoors, she liked climbing the ""Tower,"" and making something at the ""Found Art"" table. She pretended to be ""Indiana Jones"" by discovering dinosaur bones and driving his all-terrain vehicle.",Lena K
50,Enzo’s favorite,"Enzo just loves ❤️❤️❤️ the Kidspace museum in Pasadena. There are so many things to do and special events that you just can’t go wrong. Water, music, obstacle courses, food, and do on. We have been going for years. Memberships are reasonable.",karinegridonatelli
50,First time with our 4 yrs old,"Our friend invited us to meet at this place, so that our kids can play together while we were visiting. Together we have a 11 years old boy and two almost 4 years old girls. All three of them had so much fun there. We just watched them running around, touching everything they can get their hands on. It was a weekday night, but still lots families with kids were there. We really enjoyed our first visit. Planning to visit again next time we are in town.",Margie Y
