50,Development coordinator,,,https://www.tripadvisor.com/Profile/Momontherun2001
30,Bustling and Busy,,,https://www.tripadvisor.com/Profile/nelohshopper
40,Popular spot for locals,,,https://www.tripadvisor.com/Profile/Creeping_Death_LA
40,Great shopping place.,,,https://www.tripadvisor.com/Profile/DanielR84
30,yawn,,,https://www.tripadvisor.com/Profile/353patrica
40,cool air lots of shops,,,https://www.tripadvisor.com/Profile/MrGillatt
40,This mall is not dead.,,,https://www.tripadvisor.com/Profile/nissan1515
40,Quick visit,,,https://www.tripadvisor.com/Profile/johntodd321
40,Oldest indoor mall complex,,,https://www.tripadvisor.com/Profile/spacetourist
40,A Good indoor mall.,,,https://www.tripadvisor.com/Profile/joep735
50,Very nice mall with plenty of free parking - right across from the Americana!,,,https://www.tripadvisor.com/Profile/msepiphany
50,Fun night,,,https://www.tripadvisor.com/Profile/rawband
40,Stopped for In-N-Out,,,https://www.tripadvisor.com/Profile/R5453RXmichelles
30,"Overwhelming, crowded, and noisy!",,,https://www.tripadvisor.com/Profile/ChinaLake1
50,Very Nice Shopping Mall,,,https://www.tripadvisor.com/Profile/145missyr
40,Lots of Variety,,,https://www.tripadvisor.com/Profile/ryanbeckyj
50,Shop shop shop,,,https://www.tripadvisor.com/Profile/javi83er
50,Wonderful 0.5m radius of shopping and food,,,https://www.tripadvisor.com/Profile/378karlr
40,Great water displays & food,,,https://www.tripadvisor.com/Profile/jacquelene2016
40,Shopping Mecca,,,https://www.tripadvisor.com/Profile/Vacationer612564
50,EV Charging (Tesla Chargers),,,https://www.tripadvisor.com/Profile/nissan1515
50,Huge mall!,,,https://www.tripadvisor.com/Profile/bctabby
50,Thanksgiving Vacation,,,https://www.tripadvisor.com/Profile/gabepatrick
50,Best shopping center,,,https://www.tripadvisor.com/Profile/penaclementina
30,I like this mall,,,https://www.tripadvisor.com/Profile/jennttttt
50,Beautiful Mall!!,,,https://www.tripadvisor.com/Profile/mhidlebird
40,"Massive, Everything...and I Free Parking",,,https://www.tripadvisor.com/Profile/jessepisors
40,Very Functional With Diverse Store Selections,,,https://www.tripadvisor.com/Profile/josh_p01
50,Step by Step 😉,,,https://www.tripadvisor.com/Profile/NorthStar638501
40,Busy mall with great variety of stores.,,,https://www.tripadvisor.com/Profile/Woodys5
50,wonderland,,,https://www.tripadvisor.com/Profile/Adnora
30,The last remodel spoiled the experience,,,https://www.tripadvisor.com/Profile/HLosAngeles
40,Large mall with a nice selection of shops,,,https://www.tripadvisor.com/Profile/KansasTravelingdad
50,Shopping,,,https://www.tripadvisor.com/Profile/633shirinh
40,Shopping,,,https://www.tripadvisor.com/Profile/246skipb
50,"Clean, easy to get to, with good parking",,,https://www.tripadvisor.com/Profile/eightwednesday
10,"Loud, unstylish, staff in stores unmotivated or busy with their phones",,,https://www.tripadvisor.com/Profile/GuidoKarp
50,Great Mall,,,https://www.tripadvisor.com/Profile/Minanet2
40,Nice Mall,,,https://www.tripadvisor.com/Profile/LKCRN75
30,"Average Mall, no thrills, busy parking",,,https://www.tripadvisor.com/Profile/ashleysK4355MG
40,We love this place,,,https://www.tripadvisor.com/Profile/PrincessAurora4
50,Food and fun,,,https://www.tripadvisor.com/Profile/835ws
40,Huge!,,,https://www.tripadvisor.com/Profile/mrkk25
50,Sold Shopping Day,,,https://www.tripadvisor.com/Profile/Jemkh
30,Still a factor in Glendale,,,https://www.tripadvisor.com/Profile/packcal
50,Delightful visit,,,https://www.tripadvisor.com/Profile/Nomad5522
50,Huge place with many high end shops,,,https://www.tripadvisor.com/Profile/alexlL3654CM
50,Walking paradise,,,https://www.tripadvisor.com/Profile/847glenc
50,Very nice mall,,,https://www.tripadvisor.com/Profile/WorldtravelSM
50,Great shops for teens,,,https://www.tripadvisor.com/Profile/603lailar
40,Trendy upscale mall in Glendale,,,https://www.tripadvisor.com/Profile/jwidjj
50,Boxing Day visit,,,https://www.tripadvisor.com/Profile/RMP1958
50,Came to use the currency exchange,,,https://www.tripadvisor.com/Profile/PlaytimewithMiss_T_e
40,Shopping haven,,,https://www.tripadvisor.com/Profile/gumbokins
40,Better,,,https://www.tripadvisor.com/Profile/travelshooter71
50,Shopping,,,https://www.tripadvisor.com/Profile/85valeria
50,Shopping Galore...,,,https://www.tripadvisor.com/Profile/leahm329
50,Beautiful at Christmas!,,,https://www.tripadvisor.com/Profile/boymomdfw
50,I love shopping at Glendale Galleria,,,https://www.tripadvisor.com/Profile/aliciar724
50,Love this mall,,,https://www.tripadvisor.com/Profile/shirettab
40,Very Big Mall,,,https://www.tripadvisor.com/Profile/itsthetravelguy
30,Nice indoor shopping center,,,https://www.tripadvisor.com/Profile/buffalojim67
40,"Busy, Great Mall",,,https://www.tripadvisor.com/Profile/ProfAragon
50,Large pleasant shopping mall,,,https://www.tripadvisor.com/Profile/Theresehols
50,Great Shopping,,,https://www.tripadvisor.com/Profile/londonlouise43
40,Glandale shoping,,,https://www.tripadvisor.com/Profile/SayHelo
40,They go-to mall,,,https://www.tripadvisor.com/Profile/PilotMichael
50,Great Shopping,,,https://www.tripadvisor.com/Profile/rico547
50,Huge indoor mall,,,https://www.tripadvisor.com/Profile/4PamsTrips
30,go to for years,,,https://www.tripadvisor.com/Profile/64patrica
50,Great mall,,,https://www.tripadvisor.com/Profile/AlexH214
40,Great mall if you have teens! Crowded but very clean and a good variety of stores.,,,https://www.tripadvisor.com/Profile/dazzlingdiamond
30,It's OK,,,https://www.tripadvisor.com/Profile/NickS1975
50,Busy Sunday night,,,https://www.tripadvisor.com/Profile/D4278GKjulieb
50,Great Mall,,,https://www.tripadvisor.com/Profile/586kerrim
50,Great shopping,,,https://www.tripadvisor.com/Profile/Bnajar16
50,Excellent shopping experience,,,https://www.tripadvisor.com/Profile/yeznikk
40,Good place to shop!,,,https://www.tripadvisor.com/Profile/Alaindl
50,A. L. Pollen,,,https://www.tripadvisor.com/Profile/Inspiration697619
50,Nice clean mall.,,,https://www.tripadvisor.com/Profile/N4451LRroberth
30,Mall Sprawl,,,https://www.tripadvisor.com/Profile/652rayq
50,Great shopping centre,,,https://www.tripadvisor.com/Profile/Ohsophie
50,A nice big mall,,,https://www.tripadvisor.com/Profile/love2traveltogether
30,Just a ordinary Mall,,,https://www.tripadvisor.com/Profile/920johnnyv
40,High End Mall that's goods to people watch and enjoy a sunny day,,,https://www.tripadvisor.com/Profile/jsachanda
50,A Nice Way to Spend the Day,,,https://www.tripadvisor.com/Profile/ebonycowgirl
50,Shop shop,,,https://www.tripadvisor.com/Profile/janoitaly
50,Great Shopping,,,https://www.tripadvisor.com/Profile/marwal
50,Nice shoppingcenter.,,,https://www.tripadvisor.com/Profile/stefan-doering
50,Big and Amazing,,,https://www.tripadvisor.com/Profile/Abdulmoez-Tahmaz
40,Best Mall!,,,https://www.tripadvisor.com/Profile/MissKiaBaby
40,Great American mall,,,https://www.tripadvisor.com/Profile/AdamRowlinson
30,Nice walking mall,,,https://www.tripadvisor.com/Profile/SunshineMontreal
40,Great Mall with lots of variety in shops and food outlets,,,https://www.tripadvisor.com/Profile/TaiTai5-JDY
40,Typical suburban type mall - appeared safe and clean,,,https://www.tripadvisor.com/Profile/TNbeachbum75
40,Cute shopping mall,,,https://www.tripadvisor.com/Profile/abutaiyab
40,Pretty Shopping Area,,,https://www.tripadvisor.com/Profile/7books
50,Cool place,,,https://www.tripadvisor.com/Profile/carlojakeo
40,Big old style mall,,,https://www.tripadvisor.com/Profile/Carnalbanagh
50,"Wonderful place to shop, dine and enjoy city life",,,https://www.tripadvisor.com/Profile/Kauai-Biz-Traveler
50,Really good shopping,,,https://www.tripadvisor.com/Profile/Cristian_Paul_Banu
50,What a find this place is! A beautiful well designed shopping and eating destination,,,https://www.tripadvisor.com/Profile/KathleenJ776
50,Still one of the best malls in S California,,,https://www.tripadvisor.com/Profile/hadenusc
50,Shopping,,,https://www.tripadvisor.com/Profile/null
30,Nothing major!,,,https://www.tripadvisor.com/Profile/FirstClass001
50,Coming again and again,,,https://www.tripadvisor.com/Profile/primrosest
50,Great shopping mall,,,https://www.tripadvisor.com/Profile/691maryk
50,Beautiful mall worth the trip,,,https://www.tripadvisor.com/Profile/colleenm302
30,Was good but nothing new and no areas for my kids,,,https://www.tripadvisor.com/Profile/NestorO634
30,"Average mall, very busy in the afternoon",,,https://www.tripadvisor.com/Profile/joep735
20,Crowed to a crazy level,,,https://www.tripadvisor.com/Profile/Mrspalzy
